run_started_at,run_finished_at,run_status,cycle_mode,total_time_s,total_distance_mm,segment_index,queued_at,done_at,segment_status,pass_label,mode,action_label,start_x_mm,start_y_mm,start_z_mm,end_x_mm,end_y_mm,end_z_mm,dx_mm,dy_mm,dz_mm,distance_mm,arc_center_x_mm,arc_center_y_mm,arc_sweep_deg
2026-08-27T13:05:33.006,2026-08-27T13:06:11.619,error_partial,off,38.613579,1557.082804,1,2026-08-27T13:05:34.339,2026-08-27T13:05:39.198,done,awal,LINE,,0.000000,0.000000,0.000000,0.000000,0.000000,190.000000,0.000000,0.000000,190.000000,190.000000,,,
2026-08-27T13:05:33.006,2026-08-27T13:06:11.619,error_partial,off,38.613579,1557.082804,2,2026-08-27T13:05:39.888,2026-08-27T13:05:40.790,done,awal,ACTION_GOTO,DOWN,0.000000,0.000000,190.000000,0.000000,0.000000,215.000000,0.000000,0.000000,25.000000,25.000000,,,
2026-08-27T13:05:33.006,2026-08-27T13:06:11.619,error_partial,off,38.613579,1557.082804,3,2026-08-27T13:05:41.816,2026-08-27T13:05:43.107,done,awal,ACTION_GOTO,UP,0.000000,0.000000,215.000000,0.000000,0.000000,190.000000,0.000000,0.000000,-25.000000,25.000000,,,
2026-08-27T13:05:33.006,2026-08-27T13:06:11.619,error_partial,off,38.613579,1557.082804,4,2026-08-27T13:05:43.132,2026-08-27T13:05:54.549,done,awal,LINE,,0.000000,0.000000,190.000000,385.000000,105.000000,185.000000,385.000000,105.000000,-5.000000,399.092721,,,
2026-08-27T13:05:33.006,2026-08-27T13:06:11.619,error_partial,off,38.613579,1557.082804,5,2026-08-27T13:05:54.683,2026-08-27T13:05:55.732,done,awal,ACTION_GOTO,DOWN,385.000000,105.000000,185.000000,385.000000,105.000000,210.000000,0.000000,0.000000,25.000000,25.000000,,,
2026-08-27T13:05:33.006,2026-08-27T13:06:11.619,error_partial,off,38.613579,1557.082804,6,2026-08-27T13:05:56.745,2026-08-27T13:05:57.786,done,awal,ACTION_GOTO,UP,385.000000,105.000000,210.000000,385.000000,105.000000,185.000000,0.000000,0.000000,-25.000000,25.000000,,,
2026-08-27T13:05:33.006,2026-08-27T13:06:11.619,error_partial,off,38.613579,1557.082804,7,2026-08-27T13:05:57.794,2026-08-27T13:06:06.266,done,awal,LINE,,385.000000,105.000000,185.000000,0.000000,0.000000,190.000000,-385.000000,-105.000000,5.000000,399.092721,,,
2026-08-27T13:05:33.006,2026-08-27T13:06:11.619,error_partial,off,38.613579,1557.082804,8,2026-08-27T13:06:06.394,2026-08-27T13:06:07.364,done,awal,ACTION_GOTO,DOWN,0.000000,0.000000,190.000000,0.000000,0.000000,215.000000,0.000000,0.000000,25.000000,25.000000,,,
2026-08-27T13:05:33.006,2026-08-27T13:06:11.619,error_partial,off,38.613579,1557.082804,9,2026-08-27T13:06:08.387,2026-08-27T13:06:09.405,done,awal,ACTION_GOTO,UP,0.000000,0.000000,215.000000,0.000000,0.000000,190.000000,0.000000,0.000000,-25.000000,25.000000,,,
2026-08-27T13:05:33.006,2026-08-27T13:06:11.619,error_partial,off,38.613579,1557.082804,10,2026-08-27T13:06:09.405,,queued_or_interrupted,awal,LINE,,0.000000,0.000000,190.000000,385.000000,165.000000,185.000000,385.000000,165.000000,-5.000000,418.897362,,,
