run_started_at,run_finished_at,run_status,cycle_mode,total_time_s,total_distance_mm,segment_index,queued_at,done_at,segment_status,pass_label,mode,action_label,start_x_mm,start_y_mm,start_z_mm,end_x_mm,end_y_mm,end_z_mm,dx_mm,dy_mm,dz_mm,distance_mm,arc_center_x_mm,arc_center_y_mm,arc_sweep_deg
2026-08-27T11:22:12.199,2026-08-27T11:24:47.489,completed,off,155.294490,5868.747844,1,2026-08-27T11:22:13.355,2026-08-27T11:22:17.530,done,awal,LINE,,0.000000,0.000000,0.000000,0.000000,0.000000,190.000000,0.000000,0.000000,190.000000,190.000000,,,
2026-08-27T11:22:12.199,2026-08-27T11:24:47.489,completed,off,155.294490,5868.747844,2,2026-08-27T11:22:17.655,2026-08-27T11:22:18.635,done,awal,ACTION_GOTO,DOWN,0.000000,0.000000,190.000000,0.000000,0.000000,215.000000,0.000000,0.000000,25.000000,25.000000,,,
2026-08-27T11:22:12.199,2026-08-27T11:24:47.489,completed,off,155.294490,5868.747844,3,2026-08-27T11:22:19.649,2026-08-27T11:22:20.656,done,awal,ACTION_GOTO,UP,0.000000,0.000000,215.000000,0.000000,0.000000,190.000000,0.000000,0.000000,-25.000000,25.000000,,,
2026-08-27T11:22:12.199,2026-08-27T11:24:47.489,completed,off,155.294490,5868.747844,4,2026-08-27T11:22:20.662,2026-08-27T11:22:31.970,done,awal,LINE,,0.000000,0.000000,190.000000,385.000000,105.000000,185.000000,385.000000,105.000000,-5.000000,399.092721,,,
2026-08-27T11:22:12.199,2026-08-27T11:24:47.489,completed,off,155.294490,5868.747844,5,2026-08-27T11:22:32.081,2026-08-27T11:22:32.940,done,awal,ACTION_GOTO,DOWN,385.000000,105.000000,185.000000,385.000000,105.000000,210.000000,0.000000,0.000000,25.000000,25.000000,,,
2026-08-27T11:22:12.199,2026-08-27T11:24:47.489,completed,off,155.294490,5868.747844,6,2026-08-27T11:22:33.963,2026-08-27T11:22:34.951,done,awal,ACTION_GOTO,UP,385.000000,105.000000,210.000000,385.000000,105.000000,185.000000,0.000000,0.000000,-25.000000,25.000000,,,
2026-08-27T11:22:12.199,2026-08-27T11:24:47.489,completed,off,155.294490,5868.747844,7,2026-08-27T11:22:34.962,2026-08-27T11:22:43.229,done,awal,LINE,,385.000000,105.000000,185.000000,0.000000,0.000000,190.000000,-385.000000,-105.000000,5.000000,399.092721,,,
2026-08-27T11:22:12.199,2026-08-27T11:24:47.489,completed,off,155.294490,5868.747844,8,2026-08-27T11:22:43.362,2026-08-27T11:22:44.187,done,awal,ACTION_GOTO,DOWN,0.000000,0.000000,190.000000,0.000000,0.000000,215.000000,0.000000,0.000000,25.000000,25.000000,,,
2026-08-27T11:22:12.199,2026-08-27T11:24:47.489,completed,off,155.294490,5868.747844,9,2026-08-27T11:22:45.202,2026-08-27T11:22:46.175,done,awal,ACTION_GOTO,UP,0.000000,0.000000,215.000000,0.000000,0.000000,190.000000,0.000000,0.000000,-25.000000,25.000000,,,
2026-08-27T11:22:12.199,2026-08-27T11:24:47.489,completed,off,155.294490,5868.747844,10,2026-08-27T11:22:46.190,2026-08-27T11:22:57.919,done,awal,LINE,,0.000000,0.000000,190.000000,385.000000,165.000000,185.000000,385.000000,165.000000,-5.000000,418.897362,,,
