run_started_at,run_finished_at,run_status,cycle_mode,total_time_s,total_distance_mm,segment_index,queued_at,done_at,segment_status,pass_label,mode,action_label,start_x_mm,start_y_mm,start_z_mm,end_x_mm,end_y_mm,end_z_mm,dx_mm,dy_mm,dz_mm,distance_mm,arc_center_x_mm,arc_center_y_mm,arc_sweep_deg
2026-08-26T12:44:55.924,2026-08-26T12:47:34.885,completed,off,158.952950,5855.420887,1,2026-08-26T12:44:57.263,2026-08-26T12:45:01.807,done,awal,LINE,,0.000000,0.000000,0.071429,0.000000,0.000000,190.000000,0.000000,0.000000,189.928571,189.928571,,,
2026-08-26T12:44:55.924,2026-08-26T12:47:34.885,completed,off,158.952950,5855.420887,2,2026-08-26T12:45:02.014,2026-08-26T12:45:02.900,done,awal,ACTION_GOTO,DOWN,0.000000,0.000000,190.000000,0.000000,0.000000,215.000000,0.000000,0.000000,25.000000,25.000000,,,
2026-08-26T12:44:55.924,2026-08-26T12:47:34.885,completed,off,158.952950,5855.420887,3,2026-08-26T12:45:06.470,2026-08-26T12:45:07.546,done,awal,ACTION_GOTO,UP,0.000000,0.000000,215.000000,0.000000,0.000000,190.000000,0.000000,0.000000,-25.000000,25.000000,,,
2026-08-26T12:44:55.924,2026-08-26T12:47:34.885,completed,off,158.952950,5855.420887,4,2026-08-26T12:45:07.553,2026-08-26T12:45:19.862,done,awal,LINE,,0.000000,0.000000,190.000000,380.000000,105.000000,185.000000,380.000000,105.000000,-5.000000,394.271480,,,
2026-08-26T12:44:55.924,2026-08-26T12:47:34.885,completed,off,158.952950,5855.420887,5,2026-08-26T12:45:20.078,2026-08-26T12:45:21.006,done,awal,ACTION_GOTO,DOWN,380.000000,105.000000,185.000000,380.000000,105.000000,210.000000,0.000000,0.000000,25.000000,25.000000,,,
2026-08-26T12:44:55.924,2026-08-26T12:47:34.885,completed,off,158.952950,5855.420887,6,2026-08-26T12:45:22.023,2026-08-26T12:45:23.187,done,awal,ACTION_GOTO,UP,380.000000,105.000000,210.000000,380.000000,105.000000,185.000000,0.000000,0.000000,-25.000000,25.000000,,,
2026-08-26T12:44:55.924,2026-08-26T12:47:34.885,completed,off,158.952950,5855.420887,7,2026-08-26T12:45:23.204,2026-08-26T12:45:30.310,done,awal,LINE,,380.000000,105.000000,185.000000,0.000000,0.000000,190.000000,-380.000000,-105.000000,5.000000,394.271480,,,
2026-08-26T12:44:55.924,2026-08-26T12:47:34.885,completed,off,158.952950,5855.420887,8,2026-08-26T12:45:30.533,2026-08-26T12:45:31.415,done,awal,ACTION_GOTO,DOWN,0.000000,0.000000,190.000000,0.000000,0.000000,215.000000,0.000000,0.000000,25.000000,25.000000,,,
2026-08-26T12:44:55.924,2026-08-26T12:47:34.885,completed,off,158.952950,5855.420887,9,2026-08-26T12:45:32.464,2026-08-26T12:45:33.667,done,awal,ACTION_GOTO,UP,0.000000,0.000000,215.000000,0.000000,0.000000,190.000000,0.000000,0.000000,-25.000000,25.000000,,,
2026-08-26T12:44:55.924,2026-08-26T12:47:34.885,completed,off,158.952950,5855.420887,10,2026-08-26T12:45:33.667,2026-08-26T12:45:46.070,done,awal,LINE,,0.000000,0.000000,190.000000,385.000000,165.000000,185.000000,385.000000,165.000000,-5.000000,418.897362,,,
2026-08-26T12:44:55.924,2026-08-26T12:47:34.885,completed,off,158.952950,5855.420887,11,2026-08-26T12:45:46.196,2026-08-26T12:45:47.067,done,awal,ACTION_GOTO,DOWN,385.000000,165.000000,185.000000,385.000000,165.000000,210.000000,0.000000,0.000000,25.000000,25.000000,,,
2026-08-26T12:44:55.924,2026-08-26T12:47:34.885,completed,off,158.952950,5855.420887,12,2026-08-26T12:45:48.095,2026-08-26T12:45:49.098,done,awal,ACTION_GOTO,UP,385.000000,165.000000,210.000000,385.000000,165.000000,185.000000,0.000000,0.000000,-25.000000,25.000000,,,
2026-08-26T12:44:55.924,2026-08-26T12:47:34.885,completed,off,158.952950,5855.420887,13,2026-08-26T12:45:49.105,2026-08-26T12:45:56.541,done,awal,LINE,,385.000000,165.000000,185.000000,0.000000,0.000000,190.000000,-385.000000,-165.000000,5.000000,418.897362,,,
