run_started_at,run_finished_at,run_status,cycle_mode,total_time_s,total_distance_mm,segment_index,queued_at,done_at,segment_status,pass_label,mode,action_label,start_x_mm,start_y_mm,start_z_mm,end_x_mm,end_y_mm,end_z_mm,dx_mm,dy_mm,dz_mm,distance_mm,arc_center_x_mm,arc_center_y_mm,arc_sweep_deg
2026-08-28T15:25:15.386,2026-08-28T15:26:53.611,error_partial,off,98.222191,3546.780866,1,2026-08-28T15:25:16.799,2026-08-28T15:25:21.108,done,awal,LINE,,0.000000,0.000000,0.142857,0.000000,0.000000,190.000000,0.000000,0.000000,189.857143,189.857143,,,
2026-08-28T15:25:15.386,2026-08-28T15:26:53.611,error_partial,off,98.222191,3546.780866,2,2026-08-28T15:25:21.262,2026-08-28T15:25:22.322,done,awal,ACTION_GOTO,DOWN,0.000000,0.000000,190.000000,0.000000,0.000000,215.000000,0.000000,0.000000,25.000000,25.000000,,,
2026-08-28T15:25:15.386,2026-08-28T15:26:53.611,error_partial,off,98.222191,3546.780866,3,2026-08-28T15:25:23.356,2026-08-28T15:25:24.444,done,awal,ACTION_GOTO,UP,0.000000,0.000000,215.000000,0.000000,0.000000,190.000000,0.000000,0.000000,-25.000000,25.000000,,,
2026-08-28T15:25:15.386,2026-08-28T15:26:53.611,error_partial,off,98.222191,3546.780866,4,2026-08-28T15:25:24.450,2026-08-28T15:25:36.810,done,awal,LINE,,0.000000,0.000000,190.000000,385.000000,105.000000,185.000000,385.000000,105.000000,-5.000000,399.092721,,,
2026-08-28T15:25:15.386,2026-08-28T15:26:53.611,error_partial,off,98.222191,3546.780866,5,2026-08-28T15:25:36.946,2026-08-28T15:25:37.864,done,awal,ACTION_GOTO,DOWN,385.000000,105.000000,185.000000,385.000000,105.000000,210.000000,0.000000,0.000000,25.000000,25.000000,,,
2026-08-28T15:25:15.386,2026-08-28T15:26:53.611,error_partial,off,98.222191,3546.780866,6,2026-08-28T15:25:38.873,2026-08-28T15:25:39.924,done,awal,ACTION_GOTO,UP,385.000000,105.000000,210.000000,385.000000,105.000000,185.000000,0.000000,0.000000,-25.000000,25.000000,,,
2026-08-28T15:25:15.386,2026-08-28T15:26:53.611,error_partial,off,98.222191,3546.780866,7,2026-08-28T15:25:39.924,2026-08-28T15:25:48.304,done,awal,LINE,,385.000000,105.000000,185.000000,0.000000,0.000000,190.000000,-385.000000,-105.000000,5.000000,399.092721,,,
2026-08-28T15:25:15.386,2026-08-28T15:26:53.611,error_partial,off,98.222191,3546.780866,8,2026-08-28T15:25:48.437,2026-08-28T15:25:49.369,done,awal,ACTION_GOTO,DOWN,0.000000,0.000000,190.000000,0.000000,0.000000,215.000000,0.000000,0.000000,25.000000,25.000000,,,
2026-08-28T15:25:15.386,2026-08-28T15:26:53.611,error_partial,off,98.222191,3546.780866,9,2026-08-28T15:25:50.404,2026-08-28T15:25:51.448,done,awal,ACTION_GOTO,UP,0.000000,0.000000,215.000000,0.000000,0.000000,190.000000,0.000000,0.000000,-25.000000,25.000000,,,
2026-08-28T15:25:15.386,2026-08-28T15:26:53.611,error_partial,off,98.222191,3546.780866,10,2026-08-28T15:25:51.460,2026-08-28T15:26:04.113,done,awal,LINE,,0.000000,0.000000,190.000000,385.000000,165.000000,185.000000,385.000000,165.000000,-5.000000,418.897362,,,
2026-08-28T15:25:15.386,2026-08-28T15:26:53.611,error_partial,off,98.222191,3546.780866,11,2026-08-28T15:26:04.290,2026-08-28T15:26:05.254,done,awal,ACTION_GOTO,DOWN,385.000000,165.000000,185.000000,385.000000,165.000000,210.000000,0.000000,0.000000,25.000000,25.000000,,,
2026-08-28T15:25:15.386,2026-08-28T15:26:53.611,error_partial,off,98.222191,3546.780866,12,2026-08-28T15:26:06.269,2026-08-28T15:26:07.661,done,awal,ACTION_GOTO,UP,385.000000,165.000000,210.000000,385.000000,165.000000,185.000000,0.000000,0.000000,-25.000000,25.000000,,,
2026-08-28T15:25:15.386,2026-08-28T15:26:53.611,error_partial,off,98.222191,3546.780866,13,2026-08-28T15:26:07.669,2026-08-28T15:26:16.113,done,awal,LINE,,385.000000,165.000000,185.000000,0.000000,0.000000,190.000000,-385.000000,-165.000000,5.000000,418.897362,,,
2026-08-28T15:25:15.386,2026-08-28T15:26:53.611,error_partial,off,98.222191,3546.780866,14,2026-08-28T15:26:16.249,2026-08-28T15:26:17.190,done,awal,ACTION_GOTO,DOWN,0.000000,0.000000,190.000000,0.000000,0.000000,215.000000,0.000000,0.000000,25.000000,25.000000,,,
2026-08-28T15:25:15.386,2026-08-28T15:26:53.611,error_partial,off,98.222191,3546.780866,15,2026-08-28T15:26:18.213,2026-08-28T15:26:19.340,done,awal,ACTION_GOTO,UP,0.000000,0.000000,215.000000,0.000000,0.000000,190.000000,0.000000,0.000000,-25.000000,25.000000,,,
2026-08-28T15:25:15.386,2026-08-28T15:26:53.611,error_partial,off,98.222191,3546.780866,16,2026-08-28T15:26:19.361,2026-08-28T15:26:33.341,done,awal,LINE,,0.000000,0.000000,190.000000,385.000000,225.000000,185.000000,385.000000,225.000000,-5.000000,445.954034,,,
2026-08-28T15:25:15.386,2026-08-28T15:26:53.611,error_partial,off,98.222191,3546.780866,17,2026-08-28T15:26:33.469,2026-08-28T15:26:34.431,done,awal,ACTION_GOTO,DOWN,385.000000,225.000000,185.000000,385.000000,225.000000,210.000000,0.000000,0.000000,25.000000,25.000000,,,
2026-08-28T15:25:15.386,2026-08-28T15:26:53.611,error_partial,off,98.222191,3546.780866,18,2026-08-28T15:26:35.463,2026-08-28T15:26:36.815,done,awal,ACTION_GOTO,UP,385.000000,225.000000,210.000000,385.000000,225.000000,185.000000,0.000000,0.000000,-25.000000,25.000000,,,
2026-08-28T15:25:15.386,2026-08-28T15:26:53.611,error_partial,off,98.222191,3546.780866,19,2026-08-28T15:26:36.827,2026-08-28T15:26:45.179,done,awal,LINE,,385.000000,225.000000,185.000000,0.000000,0.000000,190.000000,-385.000000,-225.000000,5.000000,445.954034,,,
2026-08-28T15:25:15.386,2026-08-28T15:26:53.611,error_partial,off,98.222191,3546.780866,20,2026-08-28T15:26:45.311,2026-08-28T15:26:46.215,done,awal,ACTION_GOTO,DOWN,0.000000,0.000000,190.000000,0.000000,0.000000,215.000000,0.000000,0.000000,25.000000,25.000000,,,
2026-08-28T15:25:15.386,2026-08-28T15:26:53.611,error_partial,off,98.222191,3546.780866,21,2026-08-28T15:26:47.239,2026-08-28T15:26:48.454,done,awal,ACTION_GOTO,UP,0.000000,0.000000,215.000000,0.000000,0.000000,190.000000,0.000000,0.000000,-25.000000,25.000000,,,
2026-08-28T15:25:15.386,2026-08-28T15:26:53.611,error_partial,off,98.222191,3546.780866,22,2026-08-28T15:26:48.474,,queued_or_interrupted,awal,LINE,,0.000000,0.000000,190.000000,385.000000,285.000000,185.000000,385.000000,285.000000,-5.000000,479.035489,,,
