run_started_at,run_finished_at,run_status,cycle_mode,total_time_s,total_distance_mm,segment_index,queued_at,done_at,segment_status,pass_label,mode,action_label,start_x_mm,start_y_mm,start_z_mm,end_x_mm,end_y_mm,end_z_mm,dx_mm,dy_mm,dz_mm,distance_mm,arc_center_x_mm,arc_center_y_mm,arc_sweep_deg
2026-08-27T13:01:51.837,2026-08-27T13:02:47.670,stopped_partial,off,55.829375,2025.837309,1,2026-08-27T13:01:53.054,2026-08-27T13:01:57.426,done,awal,LINE,,0.000000,0.000000,0.142857,0.000000,0.000000,190.000000,0.000000,0.000000,189.857143,189.857143,,,
2026-08-27T13:01:51.837,2026-08-27T13:02:47.670,stopped_partial,off,55.829375,2025.837309,2,2026-08-27T13:01:57.593,2026-08-27T13:01:58.500,done,awal,ACTION_GOTO,DOWN,0.000000,0.000000,190.000000,0.000000,0.000000,215.000000,0.000000,0.000000,25.000000,25.000000,,,
2026-08-27T13:01:51.837,2026-08-27T13:02:47.670,stopped_partial,off,55.829375,2025.837309,3,2026-08-27T13:01:59.545,2026-08-27T13:02:00.814,done,awal,ACTION_GOTO,UP,0.000000,0.000000,215.000000,0.000000,0.000000,190.000000,0.000000,0.000000,-25.000000,25.000000,,,
2026-08-27T13:01:51.837,2026-08-27T13:02:47.670,stopped_partial,off,55.829375,2025.837309,4,2026-08-27T13:02:00.827,2026-08-27T13:02:12.549,done,awal,LINE,,0.000000,0.000000,190.000000,385.000000,105.000000,185.000000,385.000000,105.000000,-5.000000,399.092721,,,
2026-08-27T13:01:51.837,2026-08-27T13:02:47.670,stopped_partial,off,55.829375,2025.837309,5,2026-08-27T13:02:12.682,2026-08-27T13:02:13.582,done,awal,ACTION_GOTO,DOWN,385.000000,105.000000,185.000000,385.000000,105.000000,210.000000,0.000000,0.000000,25.000000,25.000000,,,
2026-08-27T13:01:51.837,2026-08-27T13:02:47.670,stopped_partial,off,55.829375,2025.837309,6,2026-08-27T13:02:14.593,2026-08-27T13:02:15.594,done,awal,ACTION_GOTO,UP,385.000000,105.000000,210.000000,385.000000,105.000000,185.000000,0.000000,0.000000,-25.000000,25.000000,,,
2026-08-27T13:01:51.837,2026-08-27T13:02:47.670,stopped_partial,off,55.829375,2025.837309,7,2026-08-27T13:02:15.604,2026-08-27T13:02:24.856,done,awal,LINE,,385.000000,105.000000,185.000000,0.000000,0.000000,190.000000,-385.000000,-105.000000,5.000000,399.092721,,,
2026-08-27T13:01:51.837,2026-08-27T13:02:47.670,stopped_partial,off,55.829375,2025.837309,8,2026-08-27T13:02:24.985,2026-08-27T13:02:25.918,done,awal,ACTION_GOTO,DOWN,0.000000,0.000000,190.000000,0.000000,0.000000,215.000000,0.000000,0.000000,25.000000,25.000000,,,
2026-08-27T13:01:51.837,2026-08-27T13:02:47.670,stopped_partial,off,55.829375,2025.837309,9,2026-08-27T13:02:26.952,2026-08-27T13:02:28.173,done,awal,ACTION_GOTO,UP,0.000000,0.000000,215.000000,0.000000,0.000000,190.000000,0.000000,0.000000,-25.000000,25.000000,,,
2026-08-27T13:01:51.837,2026-08-27T13:02:47.670,stopped_partial,off,55.829375,2025.837309,10,2026-08-27T13:02:28.183,2026-08-27T13:02:39.935,done,awal,LINE,,0.000000,0.000000,190.000000,385.000000,165.000000,185.000000,385.000000,165.000000,-5.000000,418.897362,,,
2026-08-27T13:01:51.837,2026-08-27T13:02:47.670,stopped_partial,off,55.829375,2025.837309,11,2026-08-27T13:02:40.061,2026-08-27T13:02:40.937,done,awal,ACTION_GOTO,DOWN,385.000000,165.000000,185.000000,385.000000,165.000000,210.000000,0.000000,0.000000,25.000000,25.000000,,,
2026-08-27T13:01:51.837,2026-08-27T13:02:47.670,stopped_partial,off,55.829375,2025.837309,12,2026-08-27T13:02:41.967,2026-08-27T13:02:42.978,done,awal,ACTION_GOTO,UP,385.000000,165.000000,210.000000,385.000000,165.000000,185.000000,0.000000,0.000000,-25.000000,25.000000,,,
2026-08-27T13:01:51.837,2026-08-27T13:02:47.670,stopped_partial,off,55.829375,2025.837309,13,2026-08-27T13:02:42.985,,queued_or_interrupted,awal,LINE,,385.000000,165.000000,185.000000,0.000000,0.000000,190.000000,-385.000000,-165.000000,5.000000,418.897362,,,
