run_started_at,run_finished_at,run_status,cycle_mode,total_time_s,total_distance_mm,segment_index,queued_at,done_at,segment_status,pass_label,mode,action_label,start_x_mm,start_y_mm,start_z_mm,end_x_mm,end_y_mm,end_z_mm,dx_mm,dy_mm,dz_mm,distance_mm,arc_center_x_mm,arc_center_y_mm,arc_sweep_deg
2026-08-28T14:28:47.675,2026-08-28T14:30:51.349,error_partial,off,123.675759,4075.959212,1,2026-08-28T14:28:49.105,2026-08-28T14:28:53.351,done,awal,LINE,,0.000000,0.000000,0.000000,0.000000,0.000000,190.000000,0.000000,0.000000,190.000000,190.000000,,,
2026-08-28T14:28:47.675,2026-08-28T14:30:51.349,error_partial,off,123.675759,4075.959212,2,2026-08-28T14:28:53.480,2026-08-28T14:28:54.428,done,awal,ACTION_GOTO,DOWN,0.000000,0.000000,190.000000,0.000000,0.000000,215.000000,0.000000,0.000000,25.000000,25.000000,,,
2026-08-28T14:28:47.675,2026-08-28T14:30:51.349,error_partial,off,123.675759,4075.959212,3,2026-08-28T14:28:55.459,2026-08-28T14:28:56.535,done,awal,ACTION_GOTO,UP,0.000000,0.000000,215.000000,0.000000,0.000000,190.000000,0.000000,0.000000,-25.000000,25.000000,,,
2026-08-28T14:28:47.675,2026-08-28T14:30:51.349,error_partial,off,123.675759,4075.959212,4,2026-08-28T14:28:56.540,2026-08-28T14:29:08.929,done,awal,LINE,,0.000000,0.000000,190.000000,385.000000,105.000000,185.000000,385.000000,105.000000,-5.000000,399.092721,,,
2026-08-28T14:28:47.675,2026-08-28T14:30:51.349,error_partial,off,123.675759,4075.959212,5,2026-08-28T14:29:09.058,2026-08-28T14:29:10.669,done,awal,ACTION_GOTO,DOWN,385.000000,105.000000,185.000000,385.000000,105.000000,210.000000,0.000000,0.000000,25.000000,25.000000,,,
2026-08-28T14:28:47.675,2026-08-28T14:30:51.349,error_partial,off,123.675759,4075.959212,6,2026-08-28T14:29:11.678,2026-08-28T14:29:12.794,done,awal,ACTION_GOTO,UP,385.000000,105.000000,210.000000,385.000000,105.000000,185.000000,0.000000,0.000000,-25.000000,25.000000,,,
2026-08-28T14:28:47.675,2026-08-28T14:30:51.349,error_partial,off,123.675759,4075.959212,7,2026-08-28T14:29:12.809,2026-08-28T14:29:21.691,done,awal,LINE,,385.000000,105.000000,185.000000,0.000000,0.000000,190.000000,-385.000000,-105.000000,5.000000,399.092721,,,
2026-08-28T14:28:47.675,2026-08-28T14:30:51.349,error_partial,off,123.675759,4075.959212,8,2026-08-28T14:29:21.816,2026-08-28T14:29:22.707,done,awal,ACTION_GOTO,DOWN,0.000000,0.000000,190.000000,0.000000,0.000000,215.000000,0.000000,0.000000,25.000000,25.000000,,,
2026-08-28T14:28:47.675,2026-08-28T14:30:51.349,error_partial,off,123.675759,4075.959212,9,2026-08-28T14:29:23.735,2026-08-28T14:29:24.937,done,awal,ACTION_GOTO,UP,0.000000,0.000000,215.000000,0.000000,0.000000,190.000000,0.000000,0.000000,-25.000000,25.000000,,,
2026-08-28T14:28:47.675,2026-08-28T14:30:51.349,error_partial,off,123.675759,4075.959212,10,2026-08-28T14:29:24.953,2026-08-28T14:29:38.965,done,awal,LINE,,0.000000,0.000000,190.000000,385.000000,165.000000,185.000000,385.000000,165.000000,-5.000000,418.897362,,,
2026-08-28T14:28:47.675,2026-08-28T14:30:51.349,error_partial,off,123.675759,4075.959212,11,2026-08-28T14:29:39.091,2026-08-28T14:29:40.175,done,awal,ACTION_GOTO,DOWN,385.000000,165.000000,185.000000,385.000000,165.000000,210.000000,0.000000,0.000000,25.000000,25.000000,,,
2026-08-28T14:28:47.675,2026-08-28T14:30:51.349,error_partial,off,123.675759,4075.959212,12,2026-08-28T14:29:41.187,2026-08-28T14:29:42.368,done,awal,ACTION_GOTO,UP,385.000000,165.000000,210.000000,385.000000,165.000000,185.000000,0.000000,0.000000,-25.000000,25.000000,,,
2026-08-28T14:28:47.675,2026-08-28T14:30:51.349,error_partial,off,123.675759,4075.959212,13,2026-08-28T14:29:42.420,2026-08-28T14:29:50.771,done,awal,LINE,,385.000000,165.000000,185.000000,0.000000,0.000000,190.000000,-385.000000,-165.000000,5.000000,418.897362,,,
