run_started_at,run_finished_at,run_status,cycle_mode,total_time_s,total_distance_mm,segment_index,queued_at,done_at,segment_status,pass_label,mode,action_label,start_x_mm,start_y_mm,start_z_mm,end_x_mm,end_y_mm,end_z_mm,dx_mm,dy_mm,dz_mm,distance_mm,arc_center_x_mm,arc_center_y_mm,arc_sweep_deg
2026-08-27T10:36:32.855,2026-08-27T10:38:28.667,error_partial,off,115.817206,4642.945672,1,2026-08-27T10:36:33.903,2026-08-27T10:36:38.095,done,awal,LINE,,0.000000,0.000000,0.000000,0.000000,0.000000,190.000000,0.000000,0.000000,190.000000,190.000000,,,
2026-08-27T10:36:32.855,2026-08-27T10:38:28.667,error_partial,off,115.817206,4642.945672,2,2026-08-27T10:36:38.228,2026-08-27T10:36:39.070,done,awal,ACTION_GOTO,DOWN,0.000000,0.000000,190.000000,0.000000,0.000000,215.000000,0.000000,0.000000,25.000000,25.000000,,,
2026-08-27T10:36:32.855,2026-08-27T10:38:28.667,error_partial,off,115.817206,4642.945672,3,2026-08-27T10:36:42.642,2026-08-27T10:36:43.625,done,awal,ACTION_GOTO,UP,0.000000,0.000000,215.000000,0.000000,0.000000,190.000000,0.000000,0.000000,-25.000000,25.000000,,,
2026-08-27T10:36:32.855,2026-08-27T10:38:28.667,error_partial,off,115.817206,4642.945672,4,2026-08-27T10:36:43.633,2026-08-27T10:36:54.925,done,awal,LINE,,0.000000,0.000000,190.000000,385.000000,105.000000,185.000000,385.000000,105.000000,-5.000000,399.092721,,,
2026-08-27T10:36:32.855,2026-08-27T10:38:28.667,error_partial,off,115.817206,4642.945672,5,2026-08-27T10:36:55.050,2026-08-27T10:36:56.099,done,awal,ACTION_GOTO,DOWN,385.000000,105.000000,185.000000,385.000000,105.000000,210.000000,0.000000,0.000000,25.000000,25.000000,,,
2026-08-27T10:36:32.855,2026-08-27T10:38:28.667,error_partial,off,115.817206,4642.945672,6,2026-08-27T10:36:57.112,2026-08-27T10:36:58.264,done,awal,ACTION_GOTO,UP,385.000000,105.000000,210.000000,385.000000,105.000000,185.000000,0.000000,0.000000,-25.000000,25.000000,,,
2026-08-27T10:36:32.855,2026-08-27T10:38:28.667,error_partial,off,115.817206,4642.945672,7,2026-08-27T10:36:58.277,2026-08-27T10:37:05.697,done,awal,LINE,,385.000000,105.000000,185.000000,0.000000,0.000000,190.000000,-385.000000,-105.000000,5.000000,399.092721,,,
2026-08-27T10:36:32.855,2026-08-27T10:38:28.667,error_partial,off,115.817206,4642.945672,8,2026-08-27T10:37:05.843,2026-08-27T10:37:06.738,done,awal,ACTION_GOTO,DOWN,0.000000,0.000000,190.000000,0.000000,0.000000,215.000000,0.000000,0.000000,25.000000,25.000000,,,
2026-08-27T10:36:32.855,2026-08-27T10:38:28.667,error_partial,off,115.817206,4642.945672,9,2026-08-27T10:37:07.772,2026-08-27T10:37:08.869,done,awal,ACTION_GOTO,UP,0.000000,0.000000,215.000000,0.000000,0.000000,190.000000,0.000000,0.000000,-25.000000,25.000000,,,
2026-08-27T10:36:32.855,2026-08-27T10:38:28.667,error_partial,off,115.817206,4642.945672,10,2026-08-27T10:37:08.883,2026-08-27T10:37:20.844,done,awal,LINE,,0.000000,0.000000,190.000000,385.000000,165.000000,185.000000,385.000000,165.000000,-5.000000,418.897362,,,
2026-08-27T10:36:32.855,2026-08-27T10:38:28.667,error_partial,off,115.817206,4642.945672,11,2026-08-27T10:37:20.981,2026-08-27T10:37:21.864,done,awal,ACTION_GOTO,DOWN,385.000000,165.000000,185.000000,385.000000,165.000000,210.000000,0.000000,0.000000,25.000000,25.000000,,,
2026-08-27T10:36:32.855,2026-08-27T10:38:28.667,error_partial,off,115.817206,4642.945672,12,2026-08-27T10:37:22.873,2026-08-27T10:37:23.890,done,awal,ACTION_GOTO,UP,385.000000,165.000000,210.000000,385.000000,165.000000,185.000000,0.000000,0.000000,-25.000000,25.000000,,,
2026-08-27T10:36:32.855,2026-08-27T10:38:28.667,error_partial,off,115.817206,4642.945672,13,2026-08-27T10:37:23.898,2026-08-27T10:37:31.026,done,awal,LINE,,385.000000,165.000000,185.000000,0.000000,0.000000,190.000000,-385.000000,-165.000000,5.000000,418.897362,,,
2026-08-27T10:36:32.855,2026-08-27T10:38:28.667,error_partial,off,115.817206,4642.945672,14,2026-08-27T10:37:31.164,2026-08-27T10:37:31.975,done,awal,ACTION_GOTO,DOWN,0.000000,0.000000,190.000000,0.000000,0.000000,215.000000,0.000000,0.000000,25.000000,25.000000,,,
2026-08-27T10:36:32.855,2026-08-27T10:38:28.667,error_partial,off,115.817206,4642.945672,15,2026-08-27T10:37:32.992,2026-08-27T10:37:33.963,done,awal,ACTION_GOTO,UP,0.000000,0.000000,215.000000,0.000000,0.000000,190.000000,0.000000,0.000000,-25.000000,25.000000,,,
2026-08-27T10:36:32.855,2026-08-27T10:38:28.667,error_partial,off,115.817206,4642.945672,16,2026-08-27T10:37:33.973,2026-08-27T10:37:45.866,done,awal,LINE,,0.000000,0.000000,190.000000,385.000000,225.000000,185.000000,385.000000,225.000000,-5.000000,445.954034,,,
2026-08-27T10:36:32.855,2026-08-27T10:38:28.667,error_partial,off,115.817206,4642.945672,17,2026-08-27T10:37:45.996,2026-08-27T10:37:46.860,done,awal,ACTION_GOTO,DOWN,385.000000,225.000000,185.000000,385.000000,225.000000,210.000000,0.000000,0.000000,25.000000,25.000000,,,
2026-08-27T10:36:32.855,2026-08-27T10:38:28.667,error_partial,off,115.817206,4642.945672,18,2026-08-27T10:37:47.875,2026-08-27T10:37:48.885,done,awal,ACTION_GOTO,UP,385.000000,225.000000,210.000000,385.000000,225.000000,185.000000,0.000000,0.000000,-25.000000,25.000000,,,
2026-08-27T10:36:32.855,2026-08-27T10:38:28.667,error_partial,off,115.817206,4642.945672,19,2026-08-27T10:37:48.892,2026-08-27T10:37:56.094,done,awal,LINE,,385.000000,225.000000,185.000000,0.000000,0.000000,190.000000,-385.000000,-225.000000,5.000000,445.954034,,,
2026-08-27T10:36:32.855,2026-08-27T10:38:28.667,error_partial,off,115.817206,4642.945672,20,2026-08-27T10:37:56.226,2026-08-27T10:37:57.141,done,awal,ACTION_GOTO,DOWN,0.000000,0.000000,190.000000,0.000000,0.000000,215.000000,0.000000,0.000000,25.000000,25.000000,,,
2026-08-27T10:36:32.855,2026-08-27T10:38:28.667,error_partial,off,115.817206,4642.945672,21,2026-08-27T10:37:58.155,2026-08-27T10:37:59.248,done,awal,ACTION_GOTO,UP,0.000000,0.000000,215.000000,0.000000,0.000000,190.000000,0.000000,0.000000,-25.000000,25.000000,,,
2026-08-27T10:36:32.855,2026-08-27T10:38:28.667,error_partial,off,115.817206,4642.945672,22,2026-08-27T10:37:59.253,2026-08-27T10:38:11.661,done,awal,LINE,,0.000000,0.000000,190.000000,385.000000,285.000000,185.000000,385.000000,285.000000,-5.000000,479.035489,,,
2026-08-27T10:36:32.855,2026-08-27T10:38:28.667,error_partial,off,115.817206,4642.945672,23,2026-08-27T10:38:11.782,2026-08-27T10:38:12.876,done,awal,ACTION_GOTO,DOWN,385.000000,285.000000,185.000000,385.000000,285.000000,210.000000,0.000000,0.000000,25.000000,25.000000,,,
2026-08-27T10:36:32.855,2026-08-27T10:38:28.667,error_partial,off,115.817206,4642.945672,24,2026-08-27T10:38:13.891,2026-08-27T10:38:14.875,done,awal,ACTION_GOTO,UP,385.000000,285.000000,210.000000,385.000000,285.000000,185.000000,0.000000,0.000000,-25.000000,25.000000,,,
