run_started_at,run_finished_at,run_status,cycle_mode,total_time_s,total_distance_mm,segment_index,queued_at,done_at,segment_status,pass_label,mode,action_label,start_x_mm,start_y_mm,start_z_mm,end_x_mm,end_y_mm,end_z_mm,dx_mm,dy_mm,dz_mm,distance_mm,arc_center_x_mm,arc_center_y_mm,arc_sweep_deg
2026-08-28T14:59:45.504,2026-08-28T15:00:26.540,error_partial,off,41.037366,1557.082804,1,2026-08-28T14:59:47.499,2026-08-28T14:59:52.215,done,awal,LINE,,0.000000,0.000000,0.000000,0.000000,0.000000,190.000000,0.000000,0.000000,190.000000,190.000000,,,
2026-08-28T14:59:45.504,2026-08-28T15:00:26.540,error_partial,off,41.037366,1557.082804,2,2026-08-28T14:59:52.340,2026-08-28T14:59:53.338,done,awal,ACTION_GOTO,DOWN,0.000000,0.000000,190.000000,0.000000,0.000000,215.000000,0.000000,0.000000,25.000000,25.000000,,,
2026-08-28T14:59:45.504,2026-08-28T15:00:26.540,error_partial,off,41.037366,1557.082804,3,2026-08-28T14:59:54.375,2026-08-28T14:59:55.517,done,awal,ACTION_GOTO,UP,0.000000,0.000000,215.000000,0.000000,0.000000,190.000000,0.000000,0.000000,-25.000000,25.000000,,,
2026-08-28T14:59:45.504,2026-08-28T15:00:26.540,error_partial,off,41.037366,1557.082804,4,2026-08-28T14:59:55.534,2026-08-28T15:00:08.874,done,awal,LINE,,0.000000,0.000000,190.000000,385.000000,105.000000,185.000000,385.000000,105.000000,-5.000000,399.092721,,,
2026-08-28T14:59:45.504,2026-08-28T15:00:26.540,error_partial,off,41.037366,1557.082804,5,2026-08-28T15:00:09.027,2026-08-28T15:00:10.055,done,awal,ACTION_GOTO,DOWN,385.000000,105.000000,185.000000,385.000000,105.000000,210.000000,0.000000,0.000000,25.000000,25.000000,,,
2026-08-28T14:59:45.504,2026-08-28T15:00:26.540,error_partial,off,41.037366,1557.082804,6,2026-08-28T15:00:11.087,2026-08-28T15:00:12.417,done,awal,ACTION_GOTO,UP,385.000000,105.000000,210.000000,385.000000,105.000000,185.000000,0.000000,0.000000,-25.000000,25.000000,,,
2026-08-28T14:59:45.504,2026-08-28T15:00:26.540,error_partial,off,41.037366,1557.082804,7,2026-08-28T15:00:12.417,2026-08-28T15:00:20.806,done,awal,LINE,,385.000000,105.000000,185.000000,0.000000,0.000000,190.000000,-385.000000,-105.000000,5.000000,399.092721,,,
2026-08-28T14:59:45.504,2026-08-28T15:00:26.540,error_partial,off,41.037366,1557.082804,8,2026-08-28T15:00:20.935,2026-08-28T15:00:21.861,done,awal,ACTION_GOTO,DOWN,0.000000,0.000000,190.000000,0.000000,0.000000,215.000000,0.000000,0.000000,25.000000,25.000000,,,
2026-08-28T14:59:45.504,2026-08-28T15:00:26.540,error_partial,off,41.037366,1557.082804,9,2026-08-28T15:00:22.881,2026-08-28T15:00:23.928,done,awal,ACTION_GOTO,UP,0.000000,0.000000,215.000000,0.000000,0.000000,190.000000,0.000000,0.000000,-25.000000,25.000000,,,
2026-08-28T14:59:45.504,2026-08-28T15:00:26.540,error_partial,off,41.037366,1557.082804,10,2026-08-28T15:00:23.928,,queued_or_interrupted,awal,LINE,,0.000000,0.000000,190.000000,385.000000,165.000000,185.000000,385.000000,165.000000,-5.000000,418.897362,,,
