run_started_at,run_finished_at,run_status,cycle_mode,total_time_s,total_distance_mm,segment_index,queued_at,done_at,segment_status,pass_label,mode,action_label,start_x_mm,start_y_mm,start_z_mm,end_x_mm,end_y_mm,end_z_mm,dx_mm,dy_mm,dz_mm,distance_mm,arc_center_x_mm,arc_center_y_mm,arc_sweep_deg
2026-08-27T13:48:54.345,2026-08-27T13:51:29.681,completed,off,155.336381,5868.676416,1,2026-08-27T13:48:55.841,2026-08-27T13:49:00.094,done,awal,LINE,,0.000000,0.000000,0.071429,0.000000,0.000000,190.000000,0.000000,0.000000,189.928571,189.928571,,,
2026-08-27T13:48:54.345,2026-08-27T13:51:29.681,completed,off,155.336381,5868.676416,2,2026-08-27T13:49:00.216,2026-08-27T13:49:01.379,done,awal,ACTION_GOTO,DOWN,0.000000,0.000000,190.000000,0.000000,0.000000,215.000000,0.000000,0.000000,25.000000,25.000000,,,
2026-08-27T13:48:54.345,2026-08-27T13:51:29.681,completed,off,155.336381,5868.676416,3,2026-08-27T13:49:02.401,2026-08-27T13:49:03.628,done,awal,ACTION_GOTO,UP,0.000000,0.000000,215.000000,0.000000,0.000000,190.000000,0.000000,0.000000,-25.000000,25.000000,,,
2026-08-27T13:48:54.345,2026-08-27T13:51:29.681,completed,off,155.336381,5868.676416,4,2026-08-27T13:49:03.628,2026-08-27T13:49:14.994,done,awal,LINE,,0.000000,0.000000,190.000000,385.000000,105.000000,185.000000,385.000000,105.000000,-5.000000,399.092721,,,
2026-08-27T13:48:54.345,2026-08-27T13:51:29.681,completed,off,155.336381,5868.676416,5,2026-08-27T13:49:15.118,2026-08-27T13:49:16.171,done,awal,ACTION_GOTO,DOWN,385.000000,105.000000,185.000000,385.000000,105.000000,210.000000,0.000000,0.000000,25.000000,25.000000,,,
2026-08-27T13:48:54.345,2026-08-27T13:51:29.681,completed,off,155.336381,5868.676416,6,2026-08-27T13:49:17.183,2026-08-27T13:49:18.168,done,awal,ACTION_GOTO,UP,385.000000,105.000000,210.000000,385.000000,105.000000,185.000000,0.000000,0.000000,-25.000000,25.000000,,,
2026-08-27T13:48:54.345,2026-08-27T13:51:29.681,completed,off,155.336381,5868.676416,7,2026-08-27T13:49:18.177,2026-08-27T13:49:25.336,done,awal,LINE,,385.000000,105.000000,185.000000,0.000000,0.000000,190.000000,-385.000000,-105.000000,5.000000,399.092721,,,
2026-08-27T13:48:54.345,2026-08-27T13:51:29.681,completed,off,155.336381,5868.676416,8,2026-08-27T13:49:25.473,2026-08-27T13:49:26.336,done,awal,ACTION_GOTO,DOWN,0.000000,0.000000,190.000000,0.000000,0.000000,215.000000,0.000000,0.000000,25.000000,25.000000,,,
2026-08-27T13:48:54.345,2026-08-27T13:51:29.681,completed,off,155.336381,5868.676416,9,2026-08-27T13:49:27.366,2026-08-27T13:49:28.561,done,awal,ACTION_GOTO,UP,0.000000,0.000000,215.000000,0.000000,0.000000,190.000000,0.000000,0.000000,-25.000000,25.000000,,,
2026-08-27T13:48:54.345,2026-08-27T13:51:29.681,completed,off,155.336381,5868.676416,10,2026-08-27T13:49:28.577,2026-08-27T13:49:40.082,done,awal,LINE,,0.000000,0.000000,190.000000,385.000000,165.000000,185.000000,385.000000,165.000000,-5.000000,418.897362,,,
2026-08-27T13:48:54.345,2026-08-27T13:51:29.681,completed,off,155.336381,5868.676416,11,2026-08-27T13:49:40.207,2026-08-27T13:49:41.088,done,awal,ACTION_GOTO,DOWN,385.000000,165.000000,185.000000,385.000000,165.000000,210.000000,0.000000,0.000000,25.000000,25.000000,,,
2026-08-27T13:48:54.345,2026-08-27T13:51:29.681,completed,off,155.336381,5868.676416,12,2026-08-27T13:49:42.108,2026-08-27T13:49:43.150,done,awal,ACTION_GOTO,UP,385.000000,165.000000,210.000000,385.000000,165.000000,185.000000,0.000000,0.000000,-25.000000,25.000000,,,
2026-08-27T13:48:54.345,2026-08-27T13:51:29.681,completed,off,155.336381,5868.676416,13,2026-08-27T13:49:43.150,2026-08-27T13:49:51.136,done,awal,LINE,,385.000000,165.000000,185.000000,0.000000,0.000000,190.000000,-385.000000,-165.000000,5.000000,418.897362,,,
2026-08-27T13:48:54.345,2026-08-27T13:51:29.681,completed,off,155.336381,5868.676416,14,2026-08-27T13:49:51.268,2026-08-27T13:49:52.200,done,awal,ACTION_GOTO,DOWN,0.000000,0.000000,190.000000,0.000000,0.000000,215.000000,0.000000,0.000000,25.000000,25.000000,,,
2026-08-27T13:48:54.345,2026-08-27T13:51:29.681,completed,off,155.336381,5868.676416,15,2026-08-27T13:49:53.213,2026-08-27T13:49:54.269,done,awal,ACTION_GOTO,UP,0.000000,0.000000,215.000000,0.000000,0.000000,190.000000,0.000000,0.000000,-25.000000,25.000000,,,
2026-08-27T13:48:54.345,2026-08-27T13:51:29.681,completed,off,155.336381,5868.676416,16,2026-08-27T13:49:54.278,2026-08-27T13:50:06.244,done,awal,LINE,,0.000000,0.000000,190.000000,385.000000,225.000000,185.000000,385.000000,225.000000,-5.000000,445.954034,,,
