training_started_at,segment,epoch,role,rank,candidate_id,fitness,objective_j,distance_mm,valid,control_point_index,x_mm,y_mm,z_mm
20260824_115654,S4B,1,firehawk,3,firehawk_03,0.000966,1035.025327,1035.025327,1,1,350.175349,273.096255,36.216578
20260824_115654,S4B,1,firehawk,3,firehawk_03,0.000966,1035.025327,1035.025327,1,2,377.727398,262.781357,4.091750
20260824_115654,S4B,1,firehawk,3,firehawk_03,0.000966,1035.025327,1035.025327,1,3,390.535569,303.830956,0.000000
20260824_115654,S4B,1,firehawk,3,firehawk_03,0.000966,1035.025327,1035.025327,1,4,324.616731,254.312759,14.165650
20260824_115654,S4B,1,firehawk,3,firehawk_03,0.000966,1035.025327,1035.025327,1,5,196.020260,122.220444,0.000000
20260824_115654,S4B,1,firehawk,3,firehawk_03,0.000966,1035.025327,1035.025327,1,6,117.575356,120.350816,0.000000
20260824_115654,S4B,1,firehawk,3,firehawk_03,0.000966,1035.025327,1035.025327,1,7,36.463382,49.119669,0.000000
20260824_115654,S4B,1,firehawk,3,firehawk_03,0.000966,1035.025327,1035.025327,1,8,0.000000,0.000000,31.673913
20260824_115654,S4B,1,firehawk,4,firehawk_04,0.000920,1087.508409,1087.508409,1,1,366.079691,266.373082,13.507535
20260824_115654,S4B,1,firehawk,4,firehawk_04,0.000920,1087.508409,1087.508409,1,2,338.171934,300.625502,2.580886
20260824_115654,S4B,1,firehawk,4,firehawk_04,0.000920,1087.508409,1087.508409,1,3,347.535866,316.602108,9.885475
20260824_115654,S4B,1,firehawk,4,firehawk_04,0.000920,1087.508409,1087.508409,1,4,289.835678,236.551793,9.730753
20260824_115654,S4B,1,firehawk,4,firehawk_04,0.000920,1087.508409,1087.508409,1,5,220.136845,173.343239,36.414176
20260824_115654,S4B,1,firehawk,4,firehawk_04,0.000920,1087.508409,1087.508409,1,6,130.371794,106.441601,0.000000
20260824_115654,S4B,1,firehawk,4,firehawk_04,0.000920,1087.508409,1087.508409,1,7,80.547513,48.893235,0.000000
20260824_115654,S4B,1,firehawk,4,firehawk_04,0.000920,1087.508409,1087.508409,1,8,0.000000,13.135697,0.000000
20260824_115654,S4B,1,firehawk,5,firehawk_05,0.000900,1110.785361,1110.785361,1,1,355.781687,243.605305,25.244390
20260824_115654,S4B,1,firehawk,5,firehawk_05,0.000900,1110.785361,1110.785361,1,2,362.314978,290.769534,22.852132
20260824_115654,S4B,1,firehawk,5,firehawk_05,0.000900,1110.785361,1110.785361,1,3,368.708823,294.630789,39.670104
20260824_115654,S4B,1,firehawk,5,firehawk_05,0.000900,1110.785361,1110.785361,1,4,283.994283,194.265576,22.499466
20260824_115654,S4B,1,firehawk,5,firehawk_05,0.000900,1110.785361,1110.785361,1,5,226.572926,166.512185,0.000000
20260824_115654,S4B,1,firehawk,5,firehawk_05,0.000900,1110.785361,1110.785361,1,6,115.644636,106.630394,0.000000
20260824_115654,S4B,1,firehawk,5,firehawk_05,0.000900,1110.785361,1110.785361,1,7,36.431086,56.375289,7.705186
20260824_115654,S4B,1,firehawk,5,firehawk_05,0.000900,1110.785361,1110.785361,1,8,12.958355,0.000000,0.000000
20260824_115654,S4B,1,firehawk,6,firehawk_06,0.000887,1127.972074,1127.972074,1,1,358.393836,254.849799,3.047470
20260824_115654,S4B,1,firehawk,6,firehawk_06,0.000887,1127.972074,1127.972074,1,2,363.868341,262.464082,0.000000
20260824_115654,S4B,1,firehawk,6,firehawk_06,0.000887,1127.972074,1127.972074,1,3,323.491400,288.616990,9.820568
20260824_115654,S4B,1,firehawk,6,firehawk_06,0.000887,1127.972074,1127.972074,1,4,266.656701,209.156175,21.376164
20260824_115654,S4B,1,firehawk,6,firehawk_06,0.000887,1127.972074,1127.972074,1,5,244.145403,141.109484,24.807422
20260824_115654,S4B,1,firehawk,6,firehawk_06,0.000887,1127.972074,1127.972074,1,6,146.209463,124.846885,42.782279
20260824_115654,S4B,1,firehawk,6,firehawk_06,0.000887,1127.972074,1127.972074,1,7,68.680005,98.643297,0.000000
20260824_115654,S4B,1,firehawk,6,firehawk_06,0.000887,1127.972074,1127.972074,1,8,20.730065,0.000000,0.000000
20260824_115654,S4B,1,prey,7,prey_07,0.000862,1160.184513,1160.184513,1,1,373.339231,286.520044,0.000000
20260824_115654,S4B,1,prey,7,prey_07,0.000862,1160.184513,1160.184513,1,2,414.256720,267.984058,0.000000
20260824_115654,S4B,1,prey,7,prey_07,0.000862,1160.184513,1160.184513,1,3,373.064746,240.220030,0.000000
20260824_115654,S4B,1,prey,7,prey_07,0.000862,1160.184513,1160.184513,1,4,275.248745,240.711655,0.000000
20260824_115654,S4B,1,prey,7,prey_07,0.000862,1160.184513,1160.184513,1,5,232.200957,163.787955,0.000000
20260824_115654,S4B,1,prey,7,prey_07,0.000862,1160.184513,1160.184513,1,6,163.058989,144.695602,21.044268
20260824_115654,S4B,1,prey,7,prey_07,0.000862,1160.184513,1160.184513,1,7,96.055982,44.098952,0.000000
20260824_115654,S4B,1,prey,7,prey_07,0.000862,1160.184513,1160.184513,1,8,25.125990,0.000000,17.356324
20260824_115654,S4B,1,prey,8,prey_08,0.000856,1168.077487,1168.077487,1,1,404.016382,294.425210,16.216861
20260824_115654,S4B,1,prey,8,prey_08,0.000856,1168.077487,1168.077487,1,2,360.080851,299.721384,9.648712
20260824_115654,S4B,1,prey,8,prey_08,0.000856,1168.077487,1168.077487,1,3,367.783813,294.110095,0.000000
20260824_115654,S4B,1,prey,8,prey_08,0.000856,1168.077487,1168.077487,1,4,325.867402,190.433941,0.000000
20260824_115654,S4B,1,prey,8,prey_08,0.000856,1168.077487,1168.077487,1,5,214.058422,148.573959,0.000000
20260824_115654,S4B,1,prey,8,prey_08,0.000856,1168.077487,1168.077487,1,6,120.588463,101.143901,4.056466
20260824_115654,S4B,1,prey,8,prey_08,0.000856,1168.077487,1168.077487,1,7,63.022408,13.492730,0.000000
20260824_115654,S4B,1,prey,8,prey_08,0.000856,1168.077487,1168.077487,1,8,1.933069,3.243065,30.831921
20260824_115654,S4B,1,prey,9,prey_09,0.000851,1175.403454,1175.403454,1,1,354.537783,241.638063,12.241430
20260824_115654,S4B,1,prey,9,prey_09,0.000851,1175.403454,1175.403454,1,2,361.291568,287.354381,0.000000
20260824_115654,S4B,1,prey,9,prey_09,0.000851,1175.403454,1175.403454,1,3,382.503114,285.010111,0.000000
20260824_115654,S4B,1,prey,9,prey_09,0.000851,1175.403454,1175.403454,1,4,303.784701,266.804079,0.000000
20260824_115654,S4B,1,prey,9,prey_09,0.000851,1175.403454,1175.403454,1,5,222.156375,200.969107,0.000000
20260824_115654,S4B,1,prey,9,prey_09,0.000851,1175.403454,1175.403454,1,6,170.468161,149.264264,7.400418
20260824_115654,S4B,1,prey,9,prey_09,0.000851,1175.403454,1175.403454,1,7,31.781775,54.805477,0.000000
20260824_115654,S4B,1,prey,9,prey_09,0.000851,1175.403454,1175.403454,1,8,31.639628,38.032661,0.000000
20260824_115654,S4B,1,prey,10,prey_10,0.000844,1185.018414,1185.018414,1,1,391.605220,321.751537,0.000000
20260824_115654,S4B,1,prey,10,prey_10,0.000844,1185.018414,1185.018414,1,2,360.800523,319.287128,0.000000
20260824_115654,S4B,1,prey,10,prey_10,0.000844,1185.018414,1185.018414,1,3,363.736288,265.697713,0.000000
20260824_115654,S4B,1,prey,10,prey_10,0.000844,1185.018414,1185.018414,1,4,338.713236,214.148330,0.000000
20260824_115654,S4B,1,prey,10,prey_10,0.000844,1185.018414,1185.018414,1,5,224.612539,129.335384,32.029023
20260824_115654,S4B,1,prey,10,prey_10,0.000844,1185.018414,1185.018414,1,6,117.379663,77.033695,0.000000
20260824_115654,S4B,1,prey,10,prey_10,0.000844,1185.018414,1185.018414,1,7,110.277290,36.368329,12.168992
20260824_115654,S4B,1,prey,10,prey_10,0.000844,1185.018414,1185.018414,1,8,0.000000,16.758765,32.860570
20260824_115654,S4B,1,prey,11,prey_11,0.000831,1203.249864,1203.249864,1,1,378.288192,254.551975,1.842899
20260824_115654,S4B,1,prey,11,prey_11,0.000831,1203.249864,1203.249864,1,2,343.071632,291.957191,34.647134
20260824_115654,S4B,1,prey,11,prey_11,0.000831,1203.249864,1203.249864,1,3,331.238385,283.557669,0.000000
20260824_115654,S4B,1,prey,11,prey_11,0.000831,1203.249864,1203.249864,1,4,312.551219,249.752377,0.000000
20260824_115654,S4B,1,prey,11,prey_11,0.000831,1203.249864,1203.249864,1,5,220.308995,171.040588,0.000000
20260824_115654,S4B,1,prey,11,prey_11,0.000831,1203.249864,1203.249864,1,6,147.391494,130.826451,0.000000
20260824_115654,S4B,1,prey,11,prey_11,0.000831,1203.249864,1203.249864,1,7,40.471564,70.194930,0.000000
20260824_115654,S4B,1,prey,11,prey_11,0.000831,1203.249864,1203.249864,1,8,15.784364,0.000000,0.000000
20260824_115654,S4B,1,prey,12,prey_12,0.000830,1204.423784,1204.423784,1,1,379.054619,235.878740,0.000000
20260824_115654,S4B,1,prey,12,prey_12,0.000830,1204.423784,1204.423784,1,2,363.412600,251.459116,29.573828
20260824_115654,S4B,1,prey,12,prey_12,0.000830,1204.423784,1204.423784,1,3,346.924261,296.527093,0.000000
20260824_115654,S4B,1,prey,12,prey_12,0.000830,1204.423784,1204.423784,1,4,311.670496,257.076435,29.970112
20260824_115654,S4B,1,prey,12,prey_12,0.000830,1204.423784,1204.423784,1,5,203.158753,165.639380,9.091876
20260824_115654,S4B,1,prey,12,prey_12,0.000830,1204.423784,1204.423784,1,6,114.702082,133.331738,31.491740
20260824_115654,S4B,1,prey,12,prey_12,0.000830,1204.423784,1204.423784,1,7,48.221904,31.742731,0.000000
20260824_115654,S4B,1,prey,12,prey_12,0.000830,1204.423784,1204.423784,1,8,0.000000,0.000000,32.453059
20260824_115654,S4B,1,prey,13,prey_13,0.000813,1230.196891,1230.196891,1,1,334.482233,252.629607,0.000000
20260824_115654,S4B,1,prey,13,prey_13,0.000813,1230.196891,1230.196891,1,2,390.008137,281.285885,13.926261
20260824_115654,S4B,1,prey,13,prey_13,0.000813,1230.196891,1230.196891,1,3,359.595284,236.793869,0.000000
20260824_115654,S4B,1,prey,13,prey_13,0.000813,1230.196891,1230.196891,1,4,293.147907,243.233988,29.707553
20260824_115654,S4B,1,prey,13,prey_13,0.000813,1230.196891,1230.196891,1,5,246.047302,175.083086,0.000000
20260824_115654,S4B,1,prey,13,prey_13,0.000813,1230.196891,1230.196891,1,6,151.730629,108.571713,0.000000
20260824_115654,S4B,1,prey,13,prey_13,0.000813,1230.196891,1230.196891,1,7,68.061709,39.462084,0.000000
20260824_115654,S4B,1,prey,13,prey_13,0.000813,1230.196891,1230.196891,1,8,25.561300,0.000000,0.000000
20260824_115654,S4B,1,prey,14,prey_14,0.000798,1253.262595,1253.262595,1,1,366.437160,300.636847,0.000000
20260824_115654,S4B,1,prey,14,prey_14,0.000798,1253.262595,1253.262595,1,2,378.954864,323.257339,12.294159
20260824_115654,S4B,1,prey,14,prey_14,0.000798,1253.262595,1253.262595,1,3,342.830532,319.882942,1.685614
20260824_115654,S4B,1,prey,14,prey_14,0.000798,1253.262595,1253.262595,1,4,260.031435,214.571600,0.000000
20260824_115654,S4B,1,prey,14,prey_14,0.000798,1253.262595,1253.262595,1,5,213.972273,166.272863,45.240690
20260824_115654,S4B,1,prey,14,prey_14,0.000798,1253.262595,1253.262595,1,6,130.433106,152.061767,0.000000
20260824_115654,S4B,1,prey,14,prey_14,0.000798,1253.262595,1253.262595,1,7,31.539207,75.406433,0.000000
20260824_115654,S4B,1,prey,14,prey_14,0.000798,1253.262595,1253.262595,1,8,0.000000,0.000000,28.328811
20260824_115654,S4B,1,prey,15,prey_15,0.000787,1269.923767,1269.923767,1,1,387.194458,286.981960,8.687769
20260824_115654,S4B,1,prey,15,prey_15,0.000787,1269.923767,1269.923767,1,2,333.212371,297.602325,25.345660
20260824_115654,S4B,1,prey,15,prey_15,0.000787,1269.923767,1269.923767,1,3,376.295954,311.615797,0.000000
20260824_115654,S4B,1,prey,15,prey_15,0.000787,1269.923767,1269.923767,1,4,329.968119,209.579604,0.000000
20260824_115654,S4B,1,prey,15,prey_15,0.000787,1269.923767,1269.923767,1,5,197.883287,133.350667,27.277067
20260824_115654,S4B,1,prey,15,prey_15,0.000787,1269.923767,1269.923767,1,6,116.020770,92.216018,0.000000
20260824_115654,S4B,1,prey,15,prey_15,0.000787,1269.923767,1269.923767,1,7,45.306511,50.346799,15.471936
20260824_115654,S4B,1,prey,15,prey_15,0.000787,1269.923767,1269.923767,1,8,41.978444,0.307198,22.882285
20260824_115654,S4B,1,prey,16,prey_16,0.000773,1293.057833,1293.057833,1,1,382.515993,271.568750,0.000000
20260824_115654,S4B,1,prey,16,prey_16,0.000773,1293.057833,1293.057833,1,2,354.249715,242.301125,0.000000
20260824_115654,S4B,1,prey,16,prey_16,0.000773,1293.057833,1293.057833,1,3,392.040434,265.891958,0.000000
20260824_115654,S4B,1,prey,16,prey_16,0.000773,1293.057833,1293.057833,1,4,295.977719,197.443398,19.154568
20260824_115654,S4B,1,prey,16,prey_16,0.000773,1293.057833,1293.057833,1,5,205.967057,193.950810,0.000000
20260824_115654,S4B,1,prey,16,prey_16,0.000773,1293.057833,1293.057833,1,6,133.347266,124.977580,23.737493
20260824_115654,S4B,1,prey,16,prey_16,0.000773,1293.057833,1293.057833,1,7,104.061129,47.289689,0.000000
20260824_115654,S4B,1,prey,16,prey_16,0.000773,1293.057833,1293.057833,1,8,45.191675,0.000000,2.052494
20260824_115654,S4B,1,prey,17,prey_17,0.000762,1312.181397,1312.181397,1,1,329.027446,302.780602,3.373853
20260824_115654,S4B,1,prey,17,prey_17,0.000762,1312.181397,1312.181397,1,2,356.378509,290.496851,21.175634
20260824_115654,S4B,1,prey,17,prey_17,0.000762,1312.181397,1312.181397,1,3,369.137517,308.616489,3.113160
20260824_115654,S4B,1,prey,17,prey_17,0.000762,1312.181397,1312.181397,1,4,316.229078,211.628030,37.635369
20260824_115654,S4B,1,prey,17,prey_17,0.000762,1312.181397,1312.181397,1,5,202.381908,189.556018,0.000000
20260824_115654,S4B,1,prey,17,prey_17,0.000762,1312.181397,1312.181397,1,6,134.465187,93.847741,21.196782
20260824_115654,S4B,1,prey,17,prey_17,0.000762,1312.181397,1312.181397,1,7,76.762517,49.556193,39.789035
20260824_115654,S4B,1,prey,17,prey_17,0.000762,1312.181397,1312.181397,1,8,20.748947,0.000000,6.282792
20260824_115654,S4B,1,prey,18,prey_18,0.000759,1317.867548,1317.867548,1,1,334.069479,298.290655,0.000000
20260824_115654,S4B,1,prey,18,prey_18,0.000759,1317.867548,1317.867548,1,2,391.836830,274.124591,0.000000
20260824_115654,S4B,1,prey,18,prey_18,0.000759,1317.867548,1317.867548,1,3,334.529827,287.073354,36.135332
20260824_115654,S4B,1,prey,18,prey_18,0.000759,1317.867548,1317.867548,1,4,339.265723,219.551233,6.462489
20260824_115654,S4B,1,prey,18,prey_18,0.000759,1317.867548,1317.867548,1,5,202.808908,142.413985,0.000000
20260824_115654,S4B,1,prey,18,prey_18,0.000759,1317.867548,1317.867548,1,6,151.987848,109.579759,0.000000
20260824_115654,S4B,1,prey,18,prey_18,0.000759,1317.867548,1317.867548,1,7,83.658092,17.217373,22.022666
20260824_115654,S4B,1,prey,18,prey_18,0.000759,1317.867548,1317.867548,1,8,0.000000,0.000000,0.402639
20260824_115654,S4B,1,prey,19,prey_19,0.000755,1323.896157,1323.896157,1,1,400.509216,264.910184,7.842410
20260824_115654,S4B,1,prey,19,prey_19,0.000755,1323.896157,1323.896157,1,2,328.452944,276.388705,16.068967
20260824_115654,S4B,1,prey,19,prey_19,0.000755,1323.896157,1323.896157,1,3,356.790432,289.268752,0.000000
20260824_115654,S4B,1,prey,19,prey_19,0.000755,1323.896157,1323.896157,1,4,314.411960,229.547028,41.883764
20260824_115654,S4B,1,prey,19,prey_19,0.000755,1323.896157,1323.896157,1,5,178.582118,144.018391,4.793272
20260824_115654,S4B,1,prey,19,prey_19,0.000755,1323.896157,1323.896157,1,6,150.362638,71.322452,0.000000
20260824_115654,S4B,1,prey,19,prey_19,0.000755,1323.896157,1323.896157,1,7,74.611602,66.085852,38.249819
20260824_115654,S4B,1,prey,19,prey_19,0.000755,1323.896157,1323.896157,1,8,15.019937,20.497536,0.000000
20260824_115654,S4B,1,prey,20,prey_20,0.000708,1411.471052,1411.471052,1,1,399.276237,276.069216,0.000000
20260824_115654,S4B,1,prey,20,prey_20,0.000708,1411.471052,1411.471052,1,2,341.355994,299.273518,0.000000
20260824_115654,S4B,1,prey,20,prey_20,0.000708,1411.471052,1411.471052,1,3,406.878839,268.546643,14.307742
20260824_115654,S4B,1,prey,20,prey_20,0.000708,1411.471052,1411.471052,1,4,294.554412,214.298624,3.715177
20260824_115654,S4B,1,prey,20,prey_20,0.000708,1411.471052,1411.471052,1,5,242.971176,127.179793,0.000000
20260824_115654,S4B,1,prey,20,prey_20,0.000708,1411.471052,1411.471052,1,6,134.490190,133.030537,0.000000
20260824_115654,S4B,1,prey,20,prey_20,0.000708,1411.471052,1411.471052,1,7,52.623009,37.771490,42.923620
20260824_115654,S4B,1,prey,20,prey_20,0.000708,1411.471052,1411.471052,1,8,20.623258,32.390887,0.000000
20260824_115654,S4B,1,global_best,0,global_best_00,0.001074,931.347083,931.347083,1,1,370.000000,280.000000,0.000000
20260824_115654,S4B,1,global_best,0,global_best_00,0.001074,931.347083,931.347083,1,2,370.000000,280.000000,0.000000
20260824_115654,S4B,1,global_best,0,global_best_00,0.001074,931.347083,931.347083,1,3,367.961420,278.457291,0.000000
20260824_115654,S4B,1,global_best,0,global_best_00,0.001074,931.347083,931.347083,1,4,293.182039,221.867489,0.000000
20260824_115654,S4B,1,global_best,0,global_best_00,0.001074,931.347083,931.347083,1,5,218.402658,165.277687,0.000000
20260824_115654,S4B,1,global_best,0,global_best_00,0.001074,931.347083,931.347083,1,6,143.623278,108.687886,0.000000
20260824_115654,S4B,1,global_best,0,global_best_00,0.001074,931.347083,931.347083,1,7,68.843897,52.098084,0.000000
20260824_115654,S4B,1,global_best,0,global_best_00,0.001074,931.347083,931.347083,1,8,0.000000,0.000000,0.000000
