training_started_at,segment,epoch,role,rank,candidate_id,fitness,objective_j,distance_mm,valid,control_point_index,x_mm,y_mm,z_mm
20260824_115654,S2B,1,firehawk,4,firehawk_04,0.000939,1065.109865,1065.109865,1,6,146.180859,84.299331,3.581642
20260824_115654,S2B,1,firehawk,4,firehawk_04,0.000939,1065.109865,1065.109865,1,7,33.313807,47.905568,34.385771
20260824_115654,S2B,1,firehawk,4,firehawk_04,0.000939,1065.109865,1065.109865,1,8,0.000000,0.000000,25.371880
20260824_115654,S2B,1,firehawk,5,firehawk_05,0.000925,1080.586080,1080.586080,1,1,410.771849,183.776963,0.000000
20260824_115654,S2B,1,firehawk,5,firehawk_05,0.000925,1080.586080,1080.586080,1,2,373.468753,160.165874,41.279464
20260824_115654,S2B,1,firehawk,5,firehawk_05,0.000925,1080.586080,1080.586080,1,3,369.902232,124.515919,0.000000
20260824_115654,S2B,1,firehawk,5,firehawk_05,0.000925,1080.586080,1080.586080,1,4,299.074844,83.912925,0.000000
20260824_115654,S2B,1,firehawk,5,firehawk_05,0.000925,1080.586080,1080.586080,1,5,233.443259,70.226579,33.101072
20260824_115654,S2B,1,firehawk,5,firehawk_05,0.000925,1080.586080,1080.586080,1,6,140.743527,52.791476,0.397166
20260824_115654,S2B,1,firehawk,5,firehawk_05,0.000925,1080.586080,1080.586080,1,7,38.849053,12.240312,16.487667
20260824_115654,S2B,1,firehawk,5,firehawk_05,0.000925,1080.586080,1080.586080,1,8,28.435884,0.000000,32.096281
20260824_115654,S2B,1,firehawk,6,firehawk_06,0.000886,1128.485913,1128.485913,1,1,330.625211,151.769752,0.000000
20260824_115654,S2B,1,firehawk,6,firehawk_06,0.000886,1128.485913,1128.485913,1,2,352.739758,192.685987,0.000000
20260824_115654,S2B,1,firehawk,6,firehawk_06,0.000886,1128.485913,1128.485913,1,3,364.433867,201.728296,14.622318
20260824_115654,S2B,1,firehawk,6,firehawk_06,0.000886,1128.485913,1128.485913,1,4,280.098806,112.638270,0.000000
20260824_115654,S2B,1,firehawk,6,firehawk_06,0.000886,1128.485913,1128.485913,1,5,176.981490,113.207784,7.305424
20260824_115654,S2B,1,firehawk,6,firehawk_06,0.000886,1128.485913,1128.485913,1,6,148.269434,98.738682,0.000000
20260824_115654,S2B,1,firehawk,6,firehawk_06,0.000886,1128.485913,1128.485913,1,7,30.868009,58.001072,0.000000
20260824_115654,S2B,1,firehawk,6,firehawk_06,0.000886,1128.485913,1128.485913,1,8,27.687743,0.000000,0.000000
20260824_115654,S2B,1,prey,7,prey_07,0.000849,1177.182492,1177.182492,1,1,384.384900,139.418700,0.000000
20260824_115654,S2B,1,prey,7,prey_07,0.000849,1177.182492,1177.182492,1,2,381.436636,167.691262,0.000000
20260824_115654,S2B,1,prey,7,prey_07,0.000849,1177.182492,1177.182492,1,3,367.806613,166.668244,0.000000
20260824_115654,S2B,1,prey,7,prey_07,0.000849,1177.182492,1177.182492,1,4,328.675860,160.015627,0.000000
20260824_115654,S2B,1,prey,7,prey_07,0.000849,1177.182492,1177.182492,1,5,252.913308,71.986218,0.000000
20260824_115654,S2B,1,prey,7,prey_07,0.000849,1177.182492,1177.182492,1,6,117.366563,52.374186,4.586707
20260824_115654,S2B,1,prey,7,prey_07,0.000849,1177.182492,1177.182492,1,7,61.918170,21.225142,0.000000
20260824_115654,S2B,1,prey,7,prey_07,0.000849,1177.182492,1177.182492,1,8,29.829040,29.222576,1.000734
20260824_115654,S2B,1,prey,8,prey_08,0.000844,1184.523370,1184.523370,1,1,396.567724,199.592102,4.081352
20260824_115654,S2B,1,prey,8,prey_08,0.000844,1184.523370,1184.523370,1,2,398.642890,140.145162,10.309702
20260824_115654,S2B,1,prey,8,prey_08,0.000844,1184.523370,1184.523370,1,3,346.628279,173.897915,4.826149
20260824_115654,S2B,1,prey,8,prey_08,0.000844,1184.523370,1184.523370,1,4,299.103851,166.271474,2.905632
20260824_115654,S2B,1,prey,8,prey_08,0.000844,1184.523370,1184.523370,1,5,227.285922,107.786342,5.616707
20260824_115654,S2B,1,prey,8,prey_08,0.000844,1184.523370,1184.523370,1,6,144.437769,51.452300,11.293009
20260824_115654,S2B,1,prey,8,prey_08,0.000844,1184.523370,1184.523370,1,7,27.714340,0.321645,10.999651
20260824_115654,S2B,1,prey,8,prey_08,0.000844,1184.523370,1184.523370,1,8,0.000000,0.102114,0.000000
20260824_115654,S2B,1,prey,9,prey_09,0.000839,1192.099292,1192.099292,1,1,336.515744,153.366407,21.941612
20260824_115654,S2B,1,prey,9,prey_09,0.000839,1192.099292,1192.099292,1,2,342.607655,171.619088,34.287768
20260824_115654,S2B,1,prey,9,prey_09,0.000839,1192.099292,1192.099292,1,3,383.859309,177.184652,2.136067
20260824_115654,S2B,1,prey,9,prey_09,0.000839,1192.099292,1192.099292,1,4,263.026081,105.487285,0.000000
20260824_115654,S2B,1,prey,9,prey_09,0.000839,1192.099292,1192.099292,1,5,220.845009,95.114934,48.141724
20260824_115654,S2B,1,prey,9,prey_09,0.000839,1192.099292,1192.099292,1,6,127.890838,14.040277,0.000000
20260824_115654,S2B,1,prey,9,prey_09,0.000839,1192.099292,1192.099292,1,7,61.700321,42.739943,0.000000
20260824_115654,S2B,1,prey,9,prey_09,0.000839,1192.099292,1192.099292,1,8,3.666920,16.084426,6.106002
20260824_115654,S2B,1,prey,10,prey_10,0.000817,1224.572663,1224.572663,1,1,363.222556,141.571399,0.000000
20260824_115654,S2B,1,prey,10,prey_10,0.000817,1224.572663,1224.572663,1,2,391.084383,202.785684,6.976196
20260824_115654,S2B,1,prey,10,prey_10,0.000817,1224.572663,1224.572663,1,3,389.985695,182.716920,0.000000
20260824_115654,S2B,1,prey,10,prey_10,0.000817,1224.572663,1224.572663,1,4,264.394476,125.972420,6.104801
20260824_115654,S2B,1,prey,10,prey_10,0.000817,1224.572663,1224.572663,1,5,259.756340,99.716239,0.000000
20260824_115654,S2B,1,prey,10,prey_10,0.000817,1224.572663,1224.572663,1,6,171.681542,63.771600,25.081439
20260824_115654,S2B,1,prey,10,prey_10,0.000817,1224.572663,1224.572663,1,7,77.583416,0.000000,1.646201
20260824_115654,S2B,1,prey,10,prey_10,0.000817,1224.572663,1224.572663,1,8,34.172953,7.414675,0.000000
20260824_115654,S2B,1,prey,11,prey_11,0.000805,1242.903880,1242.903880,1,1,356.401792,169.052887,0.000000
20260824_115654,S2B,1,prey,11,prey_11,0.000805,1242.903880,1242.903880,1,2,341.044933,127.512125,0.000000
20260824_115654,S2B,1,prey,11,prey_11,0.000805,1242.903880,1242.903880,1,3,366.410436,200.890219,0.000000
20260824_115654,S2B,1,prey,11,prey_11,0.000805,1242.903880,1242.903880,1,4,314.499261,119.519356,0.000000
20260824_115654,S2B,1,prey,11,prey_11,0.000805,1242.903880,1242.903880,1,5,265.095261,107.602261,0.000000
20260824_115654,S2B,1,prey,11,prey_11,0.000805,1242.903880,1242.903880,1,6,108.518187,45.236399,5.940922
20260824_115654,S2B,1,prey,11,prey_11,0.000805,1242.903880,1242.903880,1,7,61.596699,11.540257,0.000000
20260824_115654,S2B,1,prey,11,prey_11,0.000805,1242.903880,1242.903880,1,8,0.000000,0.000000,3.313184
20260824_115654,S2B,1,prey,12,prey_12,0.000801,1247.667331,1247.667331,1,1,388.856947,135.111273,0.000000
20260824_115654,S2B,1,prey,12,prey_12,0.000801,1247.667331,1247.667331,1,2,332.874263,164.962451,0.000000
20260824_115654,S2B,1,prey,12,prey_12,0.000801,1247.667331,1247.667331,1,3,345.041419,184.844796,0.000000
20260824_115654,S2B,1,prey,12,prey_12,0.000801,1247.667331,1247.667331,1,4,307.162443,93.562063,1.586372
20260824_115654,S2B,1,prey,12,prey_12,0.000801,1247.667331,1247.667331,1,5,254.461927,126.284757,14.653118
20260824_115654,S2B,1,prey,12,prey_12,0.000801,1247.667331,1247.667331,1,6,135.962395,50.236424,0.000000
20260824_115654,S2B,1,prey,12,prey_12,0.000801,1247.667331,1247.667331,1,7,62.661775,57.953282,32.997795
20260824_115654,S2B,1,prey,12,prey_12,0.000801,1247.667331,1247.667331,1,8,0.000000,13.156268,0.000000
20260824_115654,S2B,1,prey,13,prey_13,0.000797,1255.315760,1255.315760,1,1,351.714086,165.280506,0.000000
20260824_115654,S2B,1,prey,13,prey_13,0.000797,1255.315760,1255.315760,1,2,379.132562,176.645770,0.000000
20260824_115654,S2B,1,prey,13,prey_13,0.000797,1255.315760,1255.315760,1,3,386.414555,140.496957,0.000000
20260824_115654,S2B,1,prey,13,prey_13,0.000797,1255.315760,1255.315760,1,4,297.498832,134.348653,4.493499
20260824_115654,S2B,1,prey,13,prey_13,0.000797,1255.315760,1255.315760,1,5,189.544170,62.204739,17.020892
20260824_115654,S2B,1,prey,13,prey_13,0.000797,1255.315760,1255.315760,1,6,108.028038,93.070226,0.000000
20260824_115654,S2B,1,prey,13,prey_13,0.000797,1255.315760,1255.315760,1,7,55.622627,2.187115,20.611606
20260824_115654,S2B,1,prey,13,prey_13,0.000797,1255.315760,1255.315760,1,8,0.000000,1.212945,15.439961
20260824_115654,S2B,1,prey,14,prey_14,0.000789,1267.564404,1267.564404,1,1,404.970011,143.370249,0.000000
20260824_115654,S2B,1,prey,14,prey_14,0.000789,1267.564404,1267.564404,1,2,340.424963,198.148576,10.689802
20260824_115654,S2B,1,prey,14,prey_14,0.000789,1267.564404,1267.564404,1,3,395.503454,142.988282,0.000000
20260824_115654,S2B,1,prey,14,prey_14,0.000789,1267.564404,1267.564404,1,4,329.051966,148.199724,0.000000
20260824_115654,S2B,1,prey,14,prey_14,0.000789,1267.564404,1267.564404,1,5,191.653130,131.415818,4.131924
20260824_115654,S2B,1,prey,14,prey_14,0.000789,1267.564404,1267.564404,1,6,105.778278,63.566996,0.000000
20260824_115654,S2B,1,prey,14,prey_14,0.000789,1267.564404,1267.564404,1,7,71.079865,31.383786,29.333999
20260824_115654,S2B,1,prey,14,prey_14,0.000789,1267.564404,1267.564404,1,8,46.637723,0.000000,15.991709
20260824_115654,S2B,1,prey,15,prey_15,0.000777,1287.598109,1287.598109,1,1,396.391516,169.696252,0.000000
20260824_115654,S2B,1,prey,15,prey_15,0.000777,1287.598109,1287.598109,1,2,347.516740,192.553657,0.000000
20260824_115654,S2B,1,prey,15,prey_15,0.000777,1287.598109,1287.598109,1,3,377.402719,184.101145,38.761117
20260824_115654,S2B,1,prey,15,prey_15,0.000777,1287.598109,1287.598109,1,4,276.013323,147.466340,0.000000
20260824_115654,S2B,1,prey,15,prey_15,0.000777,1287.598109,1287.598109,1,5,226.595135,62.086843,0.000000
20260824_115654,S2B,1,prey,15,prey_15,0.000777,1287.598109,1287.598109,1,6,124.339967,53.132906,17.630863
20260824_115654,S2B,1,prey,15,prey_15,0.000777,1287.598109,1287.598109,1,7,54.729106,0.000000,0.000000
20260824_115654,S2B,1,prey,15,prey_15,0.000777,1287.598109,1287.598109,1,8,27.193953,37.167937,18.608274
20260824_115654,S2B,1,prey,16,prey_16,0.000774,1291.653141,1291.653141,1,1,375.623888,166.644109,0.000000
20260824_115654,S2B,1,prey,16,prey_16,0.000774,1291.653141,1291.653141,1,2,370.288911,199.491564,0.000000
20260824_115654,S2B,1,prey,16,prey_16,0.000774,1291.653141,1291.653141,1,3,399.192386,154.241630,14.607333
20260824_115654,S2B,1,prey,16,prey_16,0.000774,1291.653141,1291.653141,1,4,299.850083,83.443431,0.000000
20260824_115654,S2B,1,prey,16,prey_16,0.000774,1291.653141,1291.653141,1,5,226.900911,113.248228,6.340090
20260824_115654,S2B,1,prey,16,prey_16,0.000774,1291.653141,1291.653141,1,6,127.528099,32.785311,0.000000
20260824_115654,S2B,1,prey,16,prey_16,0.000774,1291.653141,1291.653141,1,7,37.115681,0.000000,19.704723
20260824_115654,S2B,1,prey,16,prey_16,0.000774,1291.653141,1291.653141,1,8,14.876979,20.097718,14.531299
20260824_115654,S2B,1,prey,17,prey_17,0.000726,1378.053770,1378.053770,1,1,389.835438,160.255914,0.000000
20260824_115654,S2B,1,prey,17,prey_17,0.000726,1378.053770,1378.053770,1,2,382.427352,151.640758,0.000000
20260824_115654,S2B,1,prey,17,prey_17,0.000726,1378.053770,1378.053770,1,3,382.020842,155.434576,0.000000
20260824_115654,S2B,1,prey,17,prey_17,0.000726,1378.053770,1378.053770,1,4,318.758429,153.103699,7.361173
20260824_115654,S2B,1,prey,17,prey_17,0.000726,1378.053770,1378.053770,1,5,204.670561,98.626410,34.601929
20260824_115654,S2B,1,prey,17,prey_17,0.000726,1378.053770,1378.053770,1,6,149.166630,90.600785,13.269031
20260824_115654,S2B,1,prey,17,prey_17,0.000726,1378.053770,1378.053770,1,7,78.599359,5.723703,0.000000
20260824_115654,S2B,1,prey,17,prey_17,0.000726,1378.053770,1378.053770,1,8,0.000000,21.009702,0.000000
20260824_115654,S2B,1,prey,18,prey_18,0.000715,1399.417205,1399.417205,1,1,388.326716,178.268244,0.000000
20260824_115654,S2B,1,prey,18,prey_18,0.000715,1399.417205,1399.417205,1,2,403.090654,158.016891,0.000000
20260824_115654,S2B,1,prey,18,prey_18,0.000715,1399.417205,1399.417205,1,3,365.959316,180.517967,0.000000
20260824_115654,S2B,1,prey,18,prey_18,0.000715,1399.417205,1399.417205,1,4,331.312835,164.492575,0.000000
20260824_115654,S2B,1,prey,18,prey_18,0.000715,1399.417205,1399.417205,1,5,188.790451,93.866608,24.136048
20260824_115654,S2B,1,prey,18,prey_18,0.000715,1399.417205,1399.417205,1,6,118.515962,58.753296,20.172258
20260824_115654,S2B,1,prey,18,prey_18,0.000715,1399.417205,1399.417205,1,7,23.736487,53.167354,0.000000
20260824_115654,S2B,1,prey,18,prey_18,0.000715,1399.417205,1399.417205,1,8,36.354300,10.007741,0.000000
20260824_115654,S2B,1,prey,19,prey_19,0.000705,1418.843701,1418.843701,1,1,405.365688,152.870795,0.000000
20260824_115654,S2B,1,prey,19,prey_19,0.000705,1418.843701,1418.843701,1,2,407.051801,172.658316,19.513553
20260824_115654,S2B,1,prey,19,prey_19,0.000705,1418.843701,1418.843701,1,3,414.048168,166.361826,16.028741
20260824_115654,S2B,1,prey,19,prey_19,0.000705,1418.843701,1418.843701,1,4,319.486991,123.892891,41.840614
20260824_115654,S2B,1,prey,19,prey_19,0.000705,1418.843701,1418.843701,1,5,221.687955,133.614134,0.000000
20260824_115654,S2B,1,prey,19,prey_19,0.000705,1418.843701,1418.843701,1,6,118.398210,31.932988,17.175078
20260824_115654,S2B,1,prey,19,prey_19,0.000705,1418.843701,1418.843701,1,7,59.141497,67.518972,0.000000
20260824_115654,S2B,1,prey,19,prey_19,0.000705,1418.843701,1418.843701,1,8,28.315927,37.530345,6.176188
20260824_115654,S2B,1,prey,20,prey_20,0.000679,1471.741860,1471.741860,1,1,365.210166,199.830945,0.000000
20260824_115654,S2B,1,prey,20,prey_20,0.000679,1471.741860,1471.741860,1,2,349.470811,201.145228,3.851600
20260824_115654,S2B,1,prey,20,prey_20,0.000679,1471.741860,1471.741860,1,3,357.388270,190.012179,10.437343
20260824_115654,S2B,1,prey,20,prey_20,0.000679,1471.741860,1471.741860,1,4,279.366808,85.956368,0.000000
20260824_115654,S2B,1,prey,20,prey_20,0.000679,1471.741860,1471.741860,1,5,235.650527,82.314510,0.000000
20260824_115654,S2B,1,prey,20,prey_20,0.000679,1471.741860,1471.741860,1,6,144.880745,25.056990,6.427823
20260824_115654,S2B,1,prey,20,prey_20,0.000679,1471.741860,1471.741860,1,7,87.188923,0.000000,0.000000
20260824_115654,S2B,1,prey,20,prey_20,0.000679,1471.741860,1471.741860,1,8,0.000000,33.495530,8.792302
20260824_115654,S2B,1,global_best,0,global_best_00,0.001156,865.306209,865.306209,1,1,370.000000,160.000000,0.000000
20260824_115654,S2B,1,global_best,0,global_best_00,0.001156,865.306209,865.306209,1,2,370.000000,160.000000,0.000000
20260824_115654,S2B,1,global_best,0,global_best_00,0.001156,865.306209,865.306209,1,3,370.000000,160.000000,0.000000
20260824_115654,S2B,1,global_best,0,global_best_00,0.001156,865.306209,865.306209,1,4,300.208327,129.819817,0.000000
20260824_115654,S2B,1,global_best,0,global_best_00,0.001156,865.306209,865.306209,1,5,220.343252,95.283569,0.000000
20260824_115654,S2B,1,global_best,0,global_best_00,0.001156,865.306209,865.306209,1,6,140.478177,60.747320,0.000000
20260824_115654,S2B,1,global_best,0,global_best_00,0.001156,865.306209,865.306209,1,7,60.613103,26.211071,0.000000
20260824_115654,S2B,1,global_best,0,global_best_00,0.001156,865.306209,865.306209,1,8,0.000000,0.000000,0.000000
