training_started_at,segment,epoch,role,rank,candidate_id,fitness,objective_j,distance_mm,valid,control_point_index,x_mm,y_mm,z_mm
20260824_115654,S6A,1,firehawk,6,firehawk_06,0.000831,1202.821110,1202.821110,1,1,0.000000,0.000000,22.909334
20260824_115654,S6A,1,firehawk,6,firehawk_06,0.000831,1202.821110,1202.821110,1,2,36.994420,16.673447,11.658312
20260824_115654,S6A,1,firehawk,6,firehawk_06,0.000831,1202.821110,1202.821110,1,3,0.000000,34.128570,5.646518
20260824_115654,S6A,1,firehawk,6,firehawk_06,0.000831,1202.821110,1202.821110,1,4,74.931539,105.845124,4.791927
20260824_115654,S6A,1,firehawk,6,firehawk_06,0.000831,1202.821110,1202.821110,1,5,137.303398,183.751159,27.581286
20260824_115654,S6A,1,firehawk,6,firehawk_06,0.000831,1202.821110,1202.821110,1,6,244.828878,212.849657,0.000000
20260824_115654,S6A,1,firehawk,6,firehawk_06,0.000831,1202.821110,1202.821110,1,7,264.142314,333.707103,0.000000
20260824_115654,S6A,1,firehawk,6,firehawk_06,0.000831,1202.821110,1202.821110,1,8,350.960264,409.225214,43.203738
20260824_115654,S6A,1,prey,7,prey_07,0.000801,1248.269713,1248.269713,1,1,6.679283,1.283252,0.000000
20260824_115654,S6A,1,prey,7,prey_07,0.000801,1248.269713,1248.269713,1,2,0.000000,18.774656,5.185279
20260824_115654,S6A,1,prey,7,prey_07,0.000801,1248.269713,1248.269713,1,3,7.429158,41.030193,21.871190
20260824_115654,S6A,1,prey,7,prey_07,0.000801,1248.269713,1248.269713,1,4,68.914135,59.682059,14.792677
20260824_115654,S6A,1,prey,7,prey_07,0.000801,1248.269713,1248.269713,1,5,104.964916,153.280046,2.372379
20260824_115654,S6A,1,prey,7,prey_07,0.000801,1248.269713,1248.269713,1,6,226.040755,233.228942,49.030443
20260824_115654,S6A,1,prey,7,prey_07,0.000801,1248.269713,1248.269713,1,7,281.599737,314.575875,1.500337
20260824_115654,S6A,1,prey,7,prey_07,0.000801,1248.269713,1248.269713,1,8,396.346186,395.766782,0.000000
20260824_115654,S6A,1,prey,8,prey_08,0.000800,1250.195947,1250.195947,1,1,38.654614,14.188996,0.000000
20260824_115654,S6A,1,prey,8,prey_08,0.000800,1250.195947,1250.195947,1,2,0.000000,0.000000,35.788599
20260824_115654,S6A,1,prey,8,prey_08,0.000800,1250.195947,1250.195947,1,3,0.000000,0.000000,31.767818
20260824_115654,S6A,1,prey,8,prey_08,0.000800,1250.195947,1250.195947,1,4,50.675595,112.470412,0.000000
20260824_115654,S6A,1,prey,8,prey_08,0.000800,1250.195947,1250.195947,1,5,152.464406,129.431912,32.673124
20260824_115654,S6A,1,prey,8,prey_08,0.000800,1250.195947,1250.195947,1,6,208.210287,209.690614,30.240053
20260824_115654,S6A,1,prey,8,prey_08,0.000800,1250.195947,1250.195947,1,7,312.042018,289.525859,24.641925
20260824_115654,S6A,1,prey,8,prey_08,0.000800,1250.195947,1250.195947,1,8,410.177015,402.183080,28.652629
20260824_115654,S6A,1,prey,9,prey_09,0.000786,1272.368231,1272.368231,1,1,0.000000,0.000000,21.966283
20260824_115654,S6A,1,prey,9,prey_09,0.000786,1272.368231,1272.368231,1,2,0.000000,0.000000,0.000000
20260824_115654,S6A,1,prey,9,prey_09,0.000786,1272.368231,1272.368231,1,3,0.000000,5.867524,22.584605
20260824_115654,S6A,1,prey,9,prey_09,0.000786,1272.368231,1272.368231,1,4,86.216769,86.186463,48.264330
20260824_115654,S6A,1,prey,9,prey_09,0.000786,1272.368231,1272.368231,1,5,165.090323,180.966897,0.000000
20260824_115654,S6A,1,prey,9,prey_09,0.000786,1272.368231,1272.368231,1,6,223.483533,207.059481,14.502272
20260824_115654,S6A,1,prey,9,prey_09,0.000786,1272.368231,1272.368231,1,7,273.985413,304.021501,0.000000
20260824_115654,S6A,1,prey,9,prey_09,0.000786,1272.368231,1272.368231,1,8,397.541344,430.613432,19.611392
20260824_115654,S6A,1,prey,10,prey_10,0.000780,1281.428715,1281.428715,1,1,32.386589,0.000000,17.362914
20260824_115654,S6A,1,prey,10,prey_10,0.000780,1281.428715,1281.428715,1,2,0.000000,0.000000,0.000000
20260824_115654,S6A,1,prey,10,prey_10,0.000780,1281.428715,1281.428715,1,3,39.786188,11.763860,0.000000
20260824_115654,S6A,1,prey,10,prey_10,0.000780,1281.428715,1281.428715,1,4,57.938391,65.186279,0.000000
20260824_115654,S6A,1,prey,10,prey_10,0.000780,1281.428715,1281.428715,1,5,120.413931,193.420901,11.255313
20260824_115654,S6A,1,prey,10,prey_10,0.000780,1281.428715,1281.428715,1,6,221.049308,253.156114,37.928726
20260824_115654,S6A,1,prey,10,prey_10,0.000780,1281.428715,1281.428715,1,7,247.476439,310.328607,0.000000
20260824_115654,S6A,1,prey,10,prey_10,0.000780,1281.428715,1281.428715,1,8,347.458344,419.489242,0.000000
20260824_115654,S6A,1,prey,11,prey_11,0.000773,1293.341478,1293.341478,1,1,29.328354,0.000000,4.665354
20260824_115654,S6A,1,prey,11,prey_11,0.000773,1293.341478,1293.341478,1,2,0.000000,0.000000,0.000000
20260824_115654,S6A,1,prey,11,prey_11,0.000773,1293.341478,1293.341478,1,3,46.384143,24.179586,10.123061
20260824_115654,S6A,1,prey,11,prey_11,0.000773,1293.341478,1293.341478,1,4,99.147223,75.146175,0.000000
20260824_115654,S6A,1,prey,11,prey_11,0.000773,1293.341478,1293.341478,1,5,158.832484,153.135343,0.000000
20260824_115654,S6A,1,prey,11,prey_11,0.000773,1293.341478,1293.341478,1,6,184.514828,224.676131,24.342095
20260824_115654,S6A,1,prey,11,prey_11,0.000773,1293.341478,1293.341478,1,7,290.471009,304.950121,0.000000
20260824_115654,S6A,1,prey,11,prey_11,0.000773,1293.341478,1293.341478,1,8,390.295928,401.151205,0.000000
20260824_115654,S6A,1,prey,12,prey_12,0.000770,1298.826021,1298.826021,1,1,0.000000,0.000000,0.000000
20260824_115654,S6A,1,prey,12,prey_12,0.000770,1298.826021,1298.826021,1,2,3.522961,0.000000,14.237467
20260824_115654,S6A,1,prey,12,prey_12,0.000770,1298.826021,1298.826021,1,3,53.475029,24.735331,0.000000
20260824_115654,S6A,1,prey,12,prey_12,0.000770,1298.826021,1298.826021,1,4,56.272255,103.704364,0.000000
20260824_115654,S6A,1,prey,12,prey_12,0.000770,1298.826021,1298.826021,1,5,108.257060,173.632002,8.874709
20260824_115654,S6A,1,prey,12,prey_12,0.000770,1298.826021,1298.826021,1,6,211.650950,250.140367,1.676712
20260824_115654,S6A,1,prey,12,prey_12,0.000770,1298.826021,1298.826021,1,7,276.141446,352.576002,4.231513
20260824_115654,S6A,1,prey,12,prey_12,0.000770,1298.826021,1298.826021,1,8,413.368315,411.074969,0.000000
20260824_115654,S6A,1,prey,13,prey_13,0.000727,1376.447599,1376.447599,1,1,0.000000,7.755107,0.000000
20260824_115654,S6A,1,prey,13,prey_13,0.000727,1376.447599,1376.447599,1,2,35.844427,22.778353,6.266894
20260824_115654,S6A,1,prey,13,prey_13,0.000727,1376.447599,1376.447599,1,3,0.000000,0.000000,19.801332
20260824_115654,S6A,1,prey,13,prey_13,0.000727,1376.447599,1376.447599,1,4,51.173549,94.132873,0.000000
20260824_115654,S6A,1,prey,13,prey_13,0.000727,1376.447599,1376.447599,1,5,105.460327,182.313546,0.000000
20260824_115654,S6A,1,prey,13,prey_13,0.000727,1376.447599,1376.447599,1,6,204.767772,223.584420,0.000000
20260824_115654,S6A,1,prey,13,prey_13,0.000727,1376.447599,1376.447599,1,7,271.901811,355.619145,5.187806
20260824_115654,S6A,1,prey,13,prey_13,0.000727,1376.447599,1376.447599,1,8,390.007375,403.478000,35.360810
20260824_115654,S6A,1,prey,14,prey_14,0.000719,1391.162284,1391.162284,1,1,33.116481,0.000000,0.000000
20260824_115654,S6A,1,prey,14,prey_14,0.000719,1391.162284,1391.162284,1,2,11.562158,19.438924,27.170743
20260824_115654,S6A,1,prey,14,prey_14,0.000719,1391.162284,1391.162284,1,3,0.000000,15.626404,0.000000
20260824_115654,S6A,1,prey,14,prey_14,0.000719,1391.162284,1391.162284,1,4,112.033605,83.255074,0.000000
20260824_115654,S6A,1,prey,14,prey_14,0.000719,1391.162284,1391.162284,1,5,153.517239,152.657960,0.260536
20260824_115654,S6A,1,prey,14,prey_14,0.000719,1391.162284,1391.162284,1,6,225.182405,225.456371,0.000000
20260824_115654,S6A,1,prey,14,prey_14,0.000719,1391.162284,1391.162284,1,7,311.856520,297.824124,34.727272
20260824_115654,S6A,1,prey,14,prey_14,0.000719,1391.162284,1391.162284,1,8,363.509435,423.018261,0.993148
20260824_115654,S6A,1,prey,15,prey_15,0.000718,1392.646611,1392.646611,1,1,0.000000,0.000000,0.000000
20260824_115654,S6A,1,prey,15,prey_15,0.000718,1392.646611,1392.646611,1,2,0.000000,10.137711,39.310640
20260824_115654,S6A,1,prey,15,prey_15,0.000718,1392.646611,1392.646611,1,3,13.712640,27.634659,1.316903
20260824_115654,S6A,1,prey,15,prey_15,0.000718,1392.646611,1392.646611,1,4,74.600795,79.674706,0.000000
20260824_115654,S6A,1,prey,15,prey_15,0.000718,1392.646611,1392.646611,1,5,143.935155,191.128741,0.000000
20260824_115654,S6A,1,prey,15,prey_15,0.000718,1392.646611,1392.646611,1,6,248.085305,228.979806,26.809775
20260824_115654,S6A,1,prey,15,prey_15,0.000718,1392.646611,1392.646611,1,7,272.413090,283.232535,0.000000
20260824_115654,S6A,1,prey,15,prey_15,0.000718,1392.646611,1392.646611,1,8,406.429098,406.320753,0.000000
20260824_115654,S6A,1,prey,16,prey_16,0.000679,1472.184573,1472.184573,1,1,10.887784,0.000000,2.250738
20260824_115654,S6A,1,prey,16,prey_16,0.000679,1472.184573,1472.184573,1,2,0.000000,0.000000,0.000000
20260824_115654,S6A,1,prey,16,prey_16,0.000679,1472.184573,1472.184573,1,3,12.312626,0.000000,8.559100
20260824_115654,S6A,1,prey,16,prey_16,0.000679,1472.184573,1472.184573,1,4,89.683720,73.537693,0.000000
20260824_115654,S6A,1,prey,16,prey_16,0.000679,1472.184573,1472.184573,1,5,101.750539,141.410309,0.114420
20260824_115654,S6A,1,prey,16,prey_16,0.000679,1472.184573,1472.184573,1,6,211.740684,264.945592,28.919913
20260824_115654,S6A,1,prey,16,prey_16,0.000679,1472.184573,1472.184573,1,7,286.492886,298.652561,34.014385
20260824_115654,S6A,1,prey,16,prey_16,0.000679,1472.184573,1472.184573,1,8,334.299523,391.788906,15.955297
20260824_115654,S6A,1,prey,17,prey_17,0.000668,1497.989465,1497.989465,1,1,4.191250,5.024535,0.000000
20260824_115654,S6A,1,prey,17,prey_17,0.000668,1497.989465,1497.989465,1,2,16.240562,3.708143,17.669845
20260824_115654,S6A,1,prey,17,prey_17,0.000668,1497.989465,1497.989465,1,3,0.000000,11.311245,0.000000
20260824_115654,S6A,1,prey,17,prey_17,0.000668,1497.989465,1497.989465,1,4,78.607344,102.090530,27.883408
20260824_115654,S6A,1,prey,17,prey_17,0.000668,1497.989465,1497.989465,1,5,183.250375,171.623645,29.926073
20260824_115654,S6A,1,prey,17,prey_17,0.000668,1497.989465,1497.989465,1,6,239.142683,263.097970,12.657209
20260824_115654,S6A,1,prey,17,prey_17,0.000668,1497.989465,1497.989465,1,7,317.300953,294.113727,0.000000
20260824_115654,S6A,1,prey,17,prey_17,0.000668,1497.989465,1497.989465,1,8,370.146489,375.487577,12.164330
20260824_115654,S6A,1,prey,18,prey_18,0.000001,1001168.531429,1168.531429,0,1,1.543817,0.000000,0.000000
20260824_115654,S6A,1,prey,18,prey_18,0.000001,1001168.531429,1168.531429,0,2,0.000000,32.155388,0.000000
20260824_115654,S6A,1,prey,18,prey_18,0.000001,1001168.531429,1168.531429,0,3,25.855591,35.487707,16.158686
20260824_115654,S6A,1,prey,18,prey_18,0.000001,1001168.531429,1168.531429,0,4,39.080078,89.924330,11.947768
20260824_115654,S6A,1,prey,18,prey_18,0.000001,1001168.531429,1168.531429,0,5,125.517301,133.695462,11.857347
20260824_115654,S6A,1,prey,18,prey_18,0.000001,1001168.531429,1168.531429,0,6,206.105544,188.347546,0.000000
20260824_115654,S6A,1,prey,18,prey_18,0.000001,1001168.531429,1168.531429,0,7,274.800411,338.275064,0.000000
20260824_115654,S6A,1,prey,18,prey_18,0.000001,1001168.531429,1168.531429,0,8,342.105132,378.493584,32.687083
20260824_115654,S6A,1,prey,19,prey_19,0.000001,1001407.365633,1407.365633,0,1,13.564437,37.848602,0.000000
20260824_115654,S6A,1,prey,19,prey_19,0.000001,1001407.365633,1407.365633,0,2,0.000000,0.000000,37.106773
20260824_115654,S6A,1,prey,19,prey_19,0.000001,1001407.365633,1407.365633,0,3,0.000000,39.862675,0.000000
20260824_115654,S6A,1,prey,19,prey_19,0.000001,1001407.365633,1407.365633,0,4,93.933101,59.578327,0.000000
20260824_115654,S6A,1,prey,19,prey_19,0.000001,1001407.365633,1407.365633,0,5,161.610152,146.730492,0.000000
20260824_115654,S6A,1,prey,19,prey_19,0.000001,1001407.365633,1407.365633,0,6,232.552568,226.938847,32.805340
20260824_115654,S6A,1,prey,19,prey_19,0.000001,1001407.365633,1407.365633,0,7,264.825076,318.004309,23.314509
20260824_115654,S6A,1,prey,19,prey_19,0.000001,1001407.365633,1407.365633,0,8,400.009939,362.722881,0.000000
20260824_115654,S6A,1,prey,20,prey_20,0.000001,1001422.641383,1422.641383,0,1,0.000000,30.585405,0.000000
20260824_115654,S6A,1,prey,20,prey_20,0.000001,1001422.641383,1422.641383,0,2,23.627083,0.000000,0.000000
20260824_115654,S6A,1,prey,20,prey_20,0.000001,1001422.641383,1422.641383,0,3,0.000000,15.351804,0.000000
20260824_115654,S6A,1,prey,20,prey_20,0.000001,1001422.641383,1422.641383,0,4,64.315068,102.347107,39.011254
20260824_115654,S6A,1,prey,20,prey_20,0.000001,1001422.641383,1422.641383,0,5,188.453205,184.753764,6.942514
20260824_115654,S6A,1,prey,20,prey_20,0.000001,1001422.641383,1422.641383,0,6,223.743562,233.819017,8.537485
20260824_115654,S6A,1,prey,20,prey_20,0.000001,1001422.641383,1422.641383,0,7,265.263703,321.221503,0.000000
20260824_115654,S6A,1,prey,20,prey_20,0.000001,1001422.641383,1422.641383,0,8,409.361561,385.161095,9.945433
20260824_115654,S6A,1,global_best,0,global_best_00,0.000996,1003.766672,1003.766672,1,1,0.000000,0.000000,0.000000
20260824_115654,S6A,1,global_best,0,global_best_00,0.000996,1003.766672,1003.766672,1,2,0.000000,0.000000,0.000000
20260824_115654,S6A,1,global_best,0,global_best_00,0.000996,1003.766672,1003.766672,1,3,7.150359,7.730118,0.000000
20260824_115654,S6A,1,global_best,0,global_best_00,0.000996,1003.766672,1003.766672,1,4,76.932131,83.169872,0.000000
20260824_115654,S6A,1,global_best,0,global_best_00,0.000996,1003.766672,1003.766672,1,5,146.713904,158.609626,0.000000
20260824_115654,S6A,1,global_best,0,global_best_00,0.000996,1003.766672,1003.766672,1,6,216.495676,234.049380,0.000000
20260824_115654,S6A,1,global_best,0,global_best_00,0.000996,1003.766672,1003.766672,1,7,286.277449,309.489134,0.000000
20260824_115654,S6A,1,global_best,0,global_best_00,0.000996,1003.766672,1003.766672,1,8,370.000000,400.000000,0.000000
