training_started_at,segment,epoch,role,rank,candidate_id,fitness,objective_j,distance_mm,valid,control_point_index,x_mm,y_mm,z_mm
20260824_115654,S5A,1,prey,12,prey_12,0.000001,1001268.145499,1268.145499,0,2,38.574285,0.000000,10.269913
20260824_115654,S5A,1,prey,12,prey_12,0.000001,1001268.145499,1268.145499,0,3,0.000000,29.902820,1.113456
20260824_115654,S5A,1,prey,12,prey_12,0.000001,1001268.145499,1268.145499,0,4,57.491033,37.825147,0.000000
20260824_115654,S5A,1,prey,12,prey_12,0.000001,1001268.145499,1268.145499,0,5,154.321718,130.589690,6.931049
20260824_115654,S5A,1,prey,12,prey_12,0.000001,1001268.145499,1268.145499,0,6,194.829379,234.622440,0.000000
20260824_115654,S5A,1,prey,12,prey_12,0.000001,1001268.145499,1268.145499,0,7,294.813009,231.795562,0.000000
20260824_115654,S5A,1,prey,12,prey_12,0.000001,1001268.145499,1268.145499,0,8,329.713043,353.963078,11.329572
20260824_115654,S5A,1,prey,13,prey_13,0.000001,1001273.585960,1273.585960,0,1,25.837018,0.000000,12.257921
20260824_115654,S5A,1,prey,13,prey_13,0.000001,1001273.585960,1273.585960,0,2,5.544745,0.000000,31.036810
20260824_115654,S5A,1,prey,13,prey_13,0.000001,1001273.585960,1273.585960,0,3,0.000000,0.000000,0.000000
20260824_115654,S5A,1,prey,13,prey_13,0.000001,1001273.585960,1273.585960,0,4,90.405382,83.664880,36.431437
20260824_115654,S5A,1,prey,13,prey_13,0.000001,1001273.585960,1273.585960,0,5,119.036091,142.051945,0.000000
20260824_115654,S5A,1,prey,13,prey_13,0.000001,1001273.585960,1273.585960,0,6,226.281868,177.863255,24.538434
20260824_115654,S5A,1,prey,13,prey_13,0.000001,1001273.585960,1273.585960,0,7,285.046837,222.887460,20.245853
20260824_115654,S5A,1,prey,13,prey_13,0.000001,1001273.585960,1273.585960,0,8,373.457671,319.884769,32.964259
20260824_115654,S5A,1,prey,14,prey_14,0.000001,1001278.733767,1278.733767,0,1,25.044898,17.864843,30.463541
20260824_115654,S5A,1,prey,14,prey_14,0.000001,1001278.733767,1278.733767,0,2,0.000000,0.000000,31.369046
20260824_115654,S5A,1,prey,14,prey_14,0.000001,1001278.733767,1278.733767,0,3,6.854634,11.404350,31.493290
20260824_115654,S5A,1,prey,14,prey_14,0.000001,1001278.733767,1278.733767,0,4,79.136251,91.433277,0.000000
20260824_115654,S5A,1,prey,14,prey_14,0.000001,1001278.733767,1278.733767,0,5,154.813094,133.499357,4.269624
20260824_115654,S5A,1,prey,14,prey_14,0.000001,1001278.733767,1278.733767,0,6,223.494650,202.687761,26.545603
20260824_115654,S5A,1,prey,14,prey_14,0.000001,1001278.733767,1278.733767,0,7,277.159388,270.114816,0.000000
20260824_115654,S5A,1,prey,14,prey_14,0.000001,1001278.733767,1278.733767,0,8,345.730187,304.378868,0.000000
20260824_115654,S5A,1,prey,15,prey_15,0.000001,1001288.665184,1288.665184,0,1,4.308174,45.712669,0.000000
20260824_115654,S5A,1,prey,15,prey_15,0.000001,1001288.665184,1288.665184,0,2,17.072962,29.211808,17.442417
20260824_115654,S5A,1,prey,15,prey_15,0.000001,1001288.665184,1288.665184,0,3,14.238405,0.000000,0.000000
20260824_115654,S5A,1,prey,15,prey_15,0.000001,1001288.665184,1288.665184,0,4,52.947681,37.462845,0.000000
20260824_115654,S5A,1,prey,15,prey_15,0.000001,1001288.665184,1288.665184,0,5,171.146652,148.068674,0.000000
20260824_115654,S5A,1,prey,15,prey_15,0.000001,1001288.665184,1288.665184,0,6,196.508647,187.315809,0.000000
20260824_115654,S5A,1,prey,15,prey_15,0.000001,1001288.665184,1288.665184,0,7,292.405117,258.377581,33.007088
20260824_115654,S5A,1,prey,15,prey_15,0.000001,1001288.665184,1288.665184,0,8,383.559086,326.011131,0.000000
20260824_115654,S5A,1,prey,16,prey_16,0.000001,1001332.998505,1332.998505,0,1,0.000000,16.973557,0.000000
20260824_115654,S5A,1,prey,16,prey_16,0.000001,1001332.998505,1332.998505,0,2,39.004395,0.000000,5.351926
20260824_115654,S5A,1,prey,16,prey_16,0.000001,1001332.998505,1332.998505,0,3,0.000000,9.964119,0.000000
20260824_115654,S5A,1,prey,16,prey_16,0.000001,1001332.998505,1332.998505,0,4,51.726326,67.482365,0.000000
20260824_115654,S5A,1,prey,16,prey_16,0.000001,1001332.998505,1332.998505,0,5,115.812594,131.436792,36.497222
20260824_115654,S5A,1,prey,16,prey_16,0.000001,1001332.998505,1332.998505,0,6,215.008344,187.779263,43.580680
20260824_115654,S5A,1,prey,16,prey_16,0.000001,1001332.998505,1332.998505,0,7,317.329258,301.158811,5.512933
20260824_115654,S5A,1,prey,16,prey_16,0.000001,1001332.998505,1332.998505,0,8,331.036584,323.356803,0.000000
20260824_115654,S5A,1,prey,17,prey_17,0.000001,1001370.624231,1370.624231,0,1,0.000000,0.000000,0.000000
20260824_115654,S5A,1,prey,17,prey_17,0.000001,1001370.624231,1370.624231,0,2,16.652024,24.837117,17.732627
20260824_115654,S5A,1,prey,17,prey_17,0.000001,1001370.624231,1370.624231,0,3,0.000000,0.136234,0.000000
20260824_115654,S5A,1,prey,17,prey_17,0.000001,1001370.624231,1370.624231,0,4,64.160597,43.623590,0.000000
20260824_115654,S5A,1,prey,17,prey_17,0.000001,1001370.624231,1370.624231,0,5,137.175724,122.443325,0.000000
20260824_115654,S5A,1,prey,17,prey_17,0.000001,1001370.624231,1370.624231,0,6,244.374700,198.130447,0.000000
20260824_115654,S5A,1,prey,17,prey_17,0.000001,1001370.624231,1370.624231,0,7,265.697340,272.974875,0.000000
20260824_115654,S5A,1,prey,17,prey_17,0.000001,1001370.624231,1370.624231,0,8,371.509215,319.195530,35.983022
20260824_115654,S5A,1,prey,18,prey_18,0.000001,1001416.904225,1416.904225,0,1,25.049424,0.476785,0.000000
20260824_115654,S5A,1,prey,18,prey_18,0.000001,1001416.904225,1416.904225,0,2,3.603228,34.468890,0.000000
20260824_115654,S5A,1,prey,18,prey_18,0.000001,1001416.904225,1416.904225,0,3,10.977093,0.000000,0.000000
20260824_115654,S5A,1,prey,18,prey_18,0.000001,1001416.904225,1416.904225,0,4,60.093675,45.678333,34.477431
20260824_115654,S5A,1,prey,18,prey_18,0.000001,1001416.904225,1416.904225,0,5,178.548344,104.561243,4.584524
20260824_115654,S5A,1,prey,18,prey_18,0.000001,1001416.904225,1416.904225,0,6,196.889822,181.661831,0.000000
20260824_115654,S5A,1,prey,18,prey_18,0.000001,1001416.904225,1416.904225,0,7,317.800049,255.969004,0.000000
20260824_115654,S5A,1,prey,18,prey_18,0.000001,1001416.904225,1416.904225,0,8,371.567645,368.035716,0.000000
20260824_115654,S5A,1,prey,19,prey_19,0.000001,1001426.010477,1426.010477,0,1,0.000000,0.000000,2.099171
20260824_115654,S5A,1,prey,19,prey_19,0.000001,1001426.010477,1426.010477,0,2,9.970141,31.613032,18.027738
20260824_115654,S5A,1,prey,19,prey_19,0.000001,1001426.010477,1426.010477,0,3,0.000000,1.675967,6.092493
20260824_115654,S5A,1,prey,19,prey_19,0.000001,1001426.010477,1426.010477,0,4,73.409290,51.349436,0.000000
20260824_115654,S5A,1,prey,19,prey_19,0.000001,1001426.010477,1426.010477,0,5,140.640952,182.642276,6.613312
20260824_115654,S5A,1,prey,19,prey_19,0.000001,1001426.010477,1426.010477,0,6,225.351668,186.039546,9.317669
20260824_115654,S5A,1,prey,19,prey_19,0.000001,1001426.010477,1426.010477,0,7,315.499547,283.505198,8.393686
20260824_115654,S5A,1,prey,19,prey_19,0.000001,1001426.010477,1426.010477,0,8,370.631018,371.834597,0.000000
20260824_115654,S5A,1,prey,20,prey_20,0.000001,1006220.934541,6220.934541,0,1,2.349927,0.000000,0.000000
20260824_115654,S5A,1,prey,20,prey_20,0.000001,1006220.934541,6220.934541,0,2,0.000000,0.000000,30.434791
20260824_115654,S5A,1,prey,20,prey_20,0.000001,1006220.934541,6220.934541,0,3,32.528000,14.825439,0.000000
20260824_115654,S5A,1,prey,20,prey_20,0.000001,1006220.934541,6220.934541,0,4,54.694027,72.134437,0.000000
20260824_115654,S5A,1,prey,20,prey_20,0.000001,1006220.934541,6220.934541,0,5,99.264806,136.150406,0.000000
20260824_115654,S5A,1,prey,20,prey_20,0.000001,1006220.934541,6220.934541,0,6,185.910353,206.187332,0.000000
20260824_115654,S5A,1,prey,20,prey_20,0.000001,1006220.934541,6220.934541,0,7,320.482971,278.466592,0.000000
20260824_115654,S5A,1,prey,20,prey_20,0.000001,1006220.934541,6220.934541,0,8,376.943193,306.791962,0.000000
20260824_115654,S5A,1,global_best,0,global_best_00,0.001133,882.493781,882.493781,1,1,0.000000,0.000000,0.000000
20260824_115654,S5A,1,global_best,0,global_best_00,0.001133,882.493781,882.493781,1,2,0.000000,0.000000,0.000000
20260824_115654,S5A,1,global_best,0,global_best_00,0.001133,882.493781,882.493781,1,3,0.817124,0.750871,0.000000
20260824_115654,S5A,1,global_best,0,global_best_00,0.001133,882.493781,882.493781,1,4,73.017619,67.097272,0.000000
20260824_115654,S5A,1,global_best,0,global_best_00,0.001133,882.493781,882.493781,1,5,145.218115,133.443673,0.000000
20260824_115654,S5A,1,global_best,0,global_best_00,0.001133,882.493781,882.493781,1,6,217.418610,199.790074,0.000000
20260824_115654,S5A,1,global_best,0,global_best_00,0.001133,882.493781,882.493781,1,7,289.619105,266.136475,0.000000
20260824_115654,S5A,1,global_best,0,global_best_00,0.001133,882.493781,882.493781,1,8,370.000000,340.000000,0.000000
