training_started_at,segment,epoch,role,rank,candidate_id,fitness,objective_j,distance_mm,valid,control_point_index,x_mm,y_mm,z_mm
20260824_115654,S3B,1,firehawk,4,firehawk_04,0.000872,1146.929994,1146.929994,1,7,75.258233,47.709341,0.000000
20260824_115654,S3B,1,firehawk,4,firehawk_04,0.000872,1146.929994,1146.929994,1,8,8.419722,3.875243,11.389723
20260824_115654,S3B,1,firehawk,5,firehawk_05,0.000865,1156.318919,1156.318919,1,1,340.452021,195.582855,0.000000
20260824_115654,S3B,1,firehawk,5,firehawk_05,0.000865,1156.318919,1156.318919,1,2,382.600850,198.357494,0.000000
20260824_115654,S3B,1,firehawk,5,firehawk_05,0.000865,1156.318919,1156.318919,1,3,372.986696,178.928132,21.043793
20260824_115654,S3B,1,firehawk,5,firehawk_05,0.000865,1156.318919,1156.318919,1,4,284.816261,194.922955,0.000000
20260824_115654,S3B,1,firehawk,5,firehawk_05,0.000865,1156.318919,1156.318919,1,5,208.490207,102.491116,22.318206
20260824_115654,S3B,1,firehawk,5,firehawk_05,0.000865,1156.318919,1156.318919,1,6,141.432527,50.075628,0.000000
20260824_115654,S3B,1,firehawk,5,firehawk_05,0.000865,1156.318919,1156.318919,1,7,71.084405,19.038287,0.000000
20260824_115654,S3B,1,firehawk,5,firehawk_05,0.000865,1156.318919,1156.318919,1,8,37.299548,0.000000,4.175162
20260824_115654,S3B,1,firehawk,6,firehawk_06,0.000857,1166.484314,1166.484314,1,1,360.693892,210.612478,19.675938
20260824_115654,S3B,1,firehawk,6,firehawk_06,0.000857,1166.484314,1166.484314,1,2,361.614590,178.732824,0.000000
20260824_115654,S3B,1,firehawk,6,firehawk_06,0.000857,1166.484314,1166.484314,1,3,381.547581,240.935867,24.455676
20260824_115654,S3B,1,firehawk,6,firehawk_06,0.000857,1166.484314,1166.484314,1,4,309.969476,147.962330,24.746022
20260824_115654,S3B,1,firehawk,6,firehawk_06,0.000857,1166.484314,1166.484314,1,5,249.098265,165.045470,0.000000
20260824_115654,S3B,1,firehawk,6,firehawk_06,0.000857,1166.484314,1166.484314,1,6,120.399482,108.943300,0.000000
20260824_115654,S3B,1,firehawk,6,firehawk_06,0.000857,1166.484314,1166.484314,1,7,42.443958,3.897599,0.000000
20260824_115654,S3B,1,firehawk,6,firehawk_06,0.000857,1166.484314,1166.484314,1,8,43.230682,0.000000,0.000000
20260824_115654,S3B,1,prey,7,prey_07,0.000851,1175.580935,1175.580935,1,1,366.809055,203.277320,0.000000
20260824_115654,S3B,1,prey,7,prey_07,0.000851,1175.580935,1175.580935,1,2,392.075689,213.434897,0.000000
20260824_115654,S3B,1,prey,7,prey_07,0.000851,1175.580935,1175.580935,1,3,400.131139,210.440576,0.000000
20260824_115654,S3B,1,prey,7,prey_07,0.000851,1175.580935,1175.580935,1,4,272.725898,180.453348,0.000000
20260824_115654,S3B,1,prey,7,prey_07,0.000851,1175.580935,1175.580935,1,5,237.158736,91.633489,22.802390
20260824_115654,S3B,1,prey,7,prey_07,0.000851,1175.580935,1175.580935,1,6,154.300941,87.432814,43.468841
20260824_115654,S3B,1,prey,7,prey_07,0.000851,1175.580935,1175.580935,1,7,85.913504,33.421455,25.008952
20260824_115654,S3B,1,prey,7,prey_07,0.000851,1175.580935,1175.580935,1,8,0.000000,0.000000,0.000000
20260824_115654,S3B,1,prey,8,prey_08,0.000834,1198.659124,1198.659124,1,1,378.715287,217.155996,6.815972
20260824_115654,S3B,1,prey,8,prey_08,0.000834,1198.659124,1198.659124,1,2,354.029170,259.489156,22.427717
20260824_115654,S3B,1,prey,8,prey_08,0.000834,1198.659124,1198.659124,1,3,359.996507,249.838174,0.000000
20260824_115654,S3B,1,prey,8,prey_08,0.000834,1198.659124,1198.659124,1,4,292.115358,198.671637,2.689083
20260824_115654,S3B,1,prey,8,prey_08,0.000834,1198.659124,1198.659124,1,5,227.549688,175.884539,0.000000
20260824_115654,S3B,1,prey,8,prey_08,0.000834,1198.659124,1198.659124,1,6,158.182764,97.183014,44.678016
20260824_115654,S3B,1,prey,8,prey_08,0.000834,1198.659124,1198.659124,1,7,74.694554,50.756443,0.000000
20260824_115654,S3B,1,prey,8,prey_08,0.000834,1198.659124,1198.659124,1,8,0.000000,0.000000,5.127023
20260824_115654,S3B,1,prey,9,prey_09,0.000825,1211.467319,1211.467319,1,1,328.504222,196.519862,2.281154
20260824_115654,S3B,1,prey,9,prey_09,0.000825,1211.467319,1211.467319,1,2,382.973366,239.502875,42.002731
20260824_115654,S3B,1,prey,9,prey_09,0.000825,1211.467319,1211.467319,1,3,396.383619,226.497702,6.897071
20260824_115654,S3B,1,prey,9,prey_09,0.000825,1211.467319,1211.467319,1,4,279.341829,197.332997,0.000000
20260824_115654,S3B,1,prey,9,prey_09,0.000825,1211.467319,1211.467319,1,5,244.805791,117.468021,0.000000
20260824_115654,S3B,1,prey,9,prey_09,0.000825,1211.467319,1211.467319,1,6,140.747370,91.615677,0.000000
20260824_115654,S3B,1,prey,9,prey_09,0.000825,1211.467319,1211.467319,1,7,37.494522,30.540240,18.993722
20260824_115654,S3B,1,prey,9,prey_09,0.000825,1211.467319,1211.467319,1,8,7.977967,9.648624,13.946912
20260824_115654,S3B,1,prey,10,prey_10,0.000818,1221.958272,1221.958272,1,1,343.856857,199.256300,0.000000
20260824_115654,S3B,1,prey,10,prey_10,0.000818,1221.958272,1221.958272,1,2,345.029478,205.733559,0.000000
20260824_115654,S3B,1,prey,10,prey_10,0.000818,1221.958272,1221.958272,1,3,402.271297,248.132878,3.935467
20260824_115654,S3B,1,prey,10,prey_10,0.000818,1221.958272,1221.958272,1,4,247.686133,175.048499,7.845931
20260824_115654,S3B,1,prey,10,prey_10,0.000818,1221.958272,1221.958272,1,5,260.245193,123.600220,3.422910
20260824_115654,S3B,1,prey,10,prey_10,0.000818,1221.958272,1221.958272,1,6,168.620136,85.922635,12.078569
20260824_115654,S3B,1,prey,10,prey_10,0.000818,1221.958272,1221.958272,1,7,73.408929,5.263501,0.000000
20260824_115654,S3B,1,prey,10,prey_10,0.000818,1221.958272,1221.958272,1,8,14.749519,36.100703,0.000000
20260824_115654,S3B,1,prey,11,prey_11,0.000814,1228.140098,1228.140098,1,1,337.915170,230.821858,17.369148
20260824_115654,S3B,1,prey,11,prey_11,0.000814,1228.140098,1228.140098,1,2,346.597509,180.582586,13.648311
20260824_115654,S3B,1,prey,11,prey_11,0.000814,1228.140098,1228.140098,1,3,356.821659,236.071988,0.000000
20260824_115654,S3B,1,prey,11,prey_11,0.000814,1228.140098,1228.140098,1,4,288.945481,169.498969,0.000000
20260824_115654,S3B,1,prey,11,prey_11,0.000814,1228.140098,1228.140098,1,5,212.888559,113.883326,7.210359
20260824_115654,S3B,1,prey,11,prey_11,0.000814,1228.140098,1228.140098,1,6,146.550166,85.200174,21.284578
20260824_115654,S3B,1,prey,11,prey_11,0.000814,1228.140098,1228.140098,1,7,20.579699,20.129882,11.668043
20260824_115654,S3B,1,prey,11,prey_11,0.000814,1228.140098,1228.140098,1,8,7.660717,24.003953,2.005398
20260824_115654,S3B,1,prey,12,prey_12,0.000812,1231.301666,1231.301666,1,1,372.841195,212.043710,4.168035
20260824_115654,S3B,1,prey,12,prey_12,0.000812,1231.301666,1231.301666,1,2,361.908100,258.910938,1.408134
20260824_115654,S3B,1,prey,12,prey_12,0.000812,1231.301666,1231.301666,1,3,375.975650,193.945246,0.000000
20260824_115654,S3B,1,prey,12,prey_12,0.000812,1231.301666,1231.301666,1,4,292.307421,164.050348,0.000000
20260824_115654,S3B,1,prey,12,prey_12,0.000812,1231.301666,1231.301666,1,5,187.435793,117.529185,0.000000
20260824_115654,S3B,1,prey,12,prey_12,0.000812,1231.301666,1231.301666,1,6,127.517566,108.802480,0.000000
20260824_115654,S3B,1,prey,12,prey_12,0.000812,1231.301666,1231.301666,1,7,74.036072,56.543874,34.370891
20260824_115654,S3B,1,prey,12,prey_12,0.000812,1231.301666,1231.301666,1,8,0.000000,0.000000,0.000000
20260824_115654,S3B,1,prey,13,prey_13,0.000810,1234.949376,1234.949376,1,1,340.190960,200.560403,0.000000
20260824_115654,S3B,1,prey,13,prey_13,0.000810,1234.949376,1234.949376,1,2,386.130046,230.394062,0.000000
20260824_115654,S3B,1,prey,13,prey_13,0.000810,1234.949376,1234.949376,1,3,337.495760,241.921841,15.701491
20260824_115654,S3B,1,prey,13,prey_13,0.000810,1234.949376,1234.949376,1,4,337.277325,170.172924,15.179986
20260824_115654,S3B,1,prey,13,prey_13,0.000810,1234.949376,1234.949376,1,5,233.753932,102.422500,12.155197
20260824_115654,S3B,1,prey,13,prey_13,0.000810,1234.949376,1234.949376,1,6,114.970095,81.286584,27.239552
20260824_115654,S3B,1,prey,13,prey_13,0.000810,1234.949376,1234.949376,1,7,23.607465,47.303338,0.000000
20260824_115654,S3B,1,prey,13,prey_13,0.000810,1234.949376,1234.949376,1,8,0.000000,21.817959,0.000000
20260824_115654,S3B,1,prey,14,prey_14,0.000794,1259.275136,1259.275136,1,1,359.576775,173.133742,0.000000
20260824_115654,S3B,1,prey,14,prey_14,0.000794,1259.275136,1259.275136,1,2,382.807792,232.181130,0.000000
20260824_115654,S3B,1,prey,14,prey_14,0.000794,1259.275136,1259.275136,1,3,397.662723,193.996885,9.793661
20260824_115654,S3B,1,prey,14,prey_14,0.000794,1259.275136,1259.275136,1,4,311.898947,195.239742,0.000000
20260824_115654,S3B,1,prey,14,prey_14,0.000794,1259.275136,1259.275136,1,5,221.281293,104.393655,0.000000
20260824_115654,S3B,1,prey,14,prey_14,0.000794,1259.275136,1259.275136,1,6,163.639586,64.617065,3.430305
20260824_115654,S3B,1,prey,14,prey_14,0.000794,1259.275136,1259.275136,1,7,64.386189,0.000000,4.532431
20260824_115654,S3B,1,prey,14,prey_14,0.000794,1259.275136,1259.275136,1,8,0.000000,0.000000,0.000000
20260824_115654,S3B,1,prey,15,prey_15,0.000784,1275.126249,1275.126249,1,1,398.531480,242.437980,1.514327
20260824_115654,S3B,1,prey,15,prey_15,0.000784,1275.126249,1275.126249,1,2,387.622668,206.051121,30.270602
20260824_115654,S3B,1,prey,15,prey_15,0.000784,1275.126249,1275.126249,1,3,325.363975,231.721068,0.000000
20260824_115654,S3B,1,prey,15,prey_15,0.000784,1275.126249,1275.126249,1,4,343.225907,179.535181,0.695824
20260824_115654,S3B,1,prey,15,prey_15,0.000784,1275.126249,1275.126249,1,5,208.283881,166.435391,0.000000
20260824_115654,S3B,1,prey,15,prey_15,0.000784,1275.126249,1275.126249,1,6,160.950981,97.211803,0.000000
20260824_115654,S3B,1,prey,15,prey_15,0.000784,1275.126249,1275.126249,1,7,37.839846,49.019765,0.000000
20260824_115654,S3B,1,prey,15,prey_15,0.000784,1275.126249,1275.126249,1,8,0.000000,0.000000,3.576467
20260824_115654,S3B,1,prey,16,prey_16,0.000777,1287.381853,1287.381853,1,1,386.239078,182.272214,0.000000
20260824_115654,S3B,1,prey,16,prey_16,0.000777,1287.381853,1287.381853,1,2,364.891586,247.309809,0.000000
20260824_115654,S3B,1,prey,16,prey_16,0.000777,1287.381853,1287.381853,1,3,395.260572,183.872680,14.310047
20260824_115654,S3B,1,prey,16,prey_16,0.000777,1287.381853,1287.381853,1,4,288.463036,175.823628,35.129662
20260824_115654,S3B,1,prey,16,prey_16,0.000777,1287.381853,1287.381853,1,5,232.432511,111.514215,39.260604
20260824_115654,S3B,1,prey,16,prey_16,0.000777,1287.381853,1287.381853,1,6,179.809260,94.831487,0.000000
20260824_115654,S3B,1,prey,16,prey_16,0.000777,1287.381853,1287.381853,1,7,75.052045,0.381803,0.000000
20260824_115654,S3B,1,prey,16,prey_16,0.000777,1287.381853,1287.381853,1,8,6.981527,0.000000,0.000000
20260824_115654,S3B,1,prey,17,prey_17,0.000773,1293.218183,1293.218183,1,1,404.594186,227.677375,0.000000
20260824_115654,S3B,1,prey,17,prey_17,0.000773,1293.218183,1293.218183,1,2,375.395620,209.021328,0.000000
20260824_115654,S3B,1,prey,17,prey_17,0.000773,1293.218183,1293.218183,1,3,390.790650,234.627602,11.822550
20260824_115654,S3B,1,prey,17,prey_17,0.000773,1293.218183,1293.218183,1,4,329.388788,181.611070,0.000000
20260824_115654,S3B,1,prey,17,prey_17,0.000773,1293.218183,1293.218183,1,5,225.777557,169.157510,19.852366
20260824_115654,S3B,1,prey,17,prey_17,0.000773,1293.218183,1293.218183,1,6,140.355064,85.208361,43.565016
20260824_115654,S3B,1,prey,17,prey_17,0.000773,1293.218183,1293.218183,1,7,97.677006,55.782267,2.500275
20260824_115654,S3B,1,prey,17,prey_17,0.000773,1293.218183,1293.218183,1,8,1.243581,0.000000,34.277983
20260824_115654,S3B,1,prey,18,prey_18,0.000771,1296.884323,1296.884323,1,1,327.614260,226.629660,0.000000
20260824_115654,S3B,1,prey,18,prey_18,0.000771,1296.884323,1296.884323,1,2,344.847772,218.851699,39.319631
20260824_115654,S3B,1,prey,18,prey_18,0.000771,1296.884323,1296.884323,1,3,413.597729,238.622492,0.000000
20260824_115654,S3B,1,prey,18,prey_18,0.000771,1296.884323,1296.884323,1,4,289.841440,209.548002,1.868920
20260824_115654,S3B,1,prey,18,prey_18,0.000771,1296.884323,1296.884323,1,5,223.411782,172.132599,0.000000
20260824_115654,S3B,1,prey,18,prey_18,0.000771,1296.884323,1296.884323,1,6,122.590746,109.721595,1.450735
20260824_115654,S3B,1,prey,18,prey_18,0.000771,1296.884323,1296.884323,1,7,79.458127,51.890214,44.418398
20260824_115654,S3B,1,prey,18,prey_18,0.000771,1296.884323,1296.884323,1,8,4.536637,0.000000,2.739416
20260824_115654,S3B,1,prey,19,prey_19,0.000754,1326.643430,1326.643430,1,1,333.655480,225.177380,0.000000
20260824_115654,S3B,1,prey,19,prey_19,0.000754,1326.643430,1326.643430,1,2,343.393583,198.306536,1.148298
20260824_115654,S3B,1,prey,19,prey_19,0.000754,1326.643430,1326.643430,1,3,351.506278,209.330106,6.958933
20260824_115654,S3B,1,prey,19,prey_19,0.000754,1326.643430,1326.643430,1,4,290.977174,163.990431,0.392736
20260824_115654,S3B,1,prey,19,prey_19,0.000754,1326.643430,1326.643430,1,5,253.871117,124.079063,27.260947
20260824_115654,S3B,1,prey,19,prey_19,0.000754,1326.643430,1326.643430,1,6,121.102306,81.803209,7.878772
20260824_115654,S3B,1,prey,19,prey_19,0.000754,1326.643430,1326.643430,1,7,48.127130,55.250174,0.000000
20260824_115654,S3B,1,prey,19,prey_19,0.000754,1326.643430,1326.643430,1,8,0.000000,0.000000,31.469353
20260824_115654,S3B,1,prey,20,prey_20,0.000741,1350.072446,1350.072446,1,1,352.099828,181.514423,0.000000
20260824_115654,S3B,1,prey,20,prey_20,0.000741,1350.072446,1350.072446,1,2,391.688012,203.467255,0.000000
20260824_115654,S3B,1,prey,20,prey_20,0.000741,1350.072446,1350.072446,1,3,358.342212,189.854729,9.209010
20260824_115654,S3B,1,prey,20,prey_20,0.000741,1350.072446,1350.072446,1,4,322.498286,209.972540,25.171176
20260824_115654,S3B,1,prey,20,prey_20,0.000741,1350.072446,1350.072446,1,5,235.949446,100.841025,36.306045
20260824_115654,S3B,1,prey,20,prey_20,0.000741,1350.072446,1350.072446,1,6,183.296705,85.531827,1.095003
20260824_115654,S3B,1,prey,20,prey_20,0.000741,1350.072446,1350.072446,1,7,46.212198,2.166993,23.474688
20260824_115654,S3B,1,prey,20,prey_20,0.000741,1350.072446,1350.072446,1,8,19.635446,0.000000,0.000000
20260824_115654,S3B,1,global_best,0,global_best_00,0.001225,816.566775,816.566775,1,1,359.069252,229.247352,40.850099
20260824_115654,S3B,1,global_best,0,global_best_00,0.001225,816.566775,816.566775,1,2,369.648633,214.933197,0.000000
20260824_115654,S3B,1,global_best,0,global_best_00,0.001225,816.566775,816.566775,1,3,356.368877,210.854545,28.208499
20260824_115654,S3B,1,global_best,0,global_best_00,0.001225,816.566775,816.566775,1,4,300.437927,154.128390,0.000000
20260824_115654,S3B,1,global_best,0,global_best_00,0.001225,816.566775,816.566775,1,5,217.367801,95.492664,31.992782
20260824_115654,S3B,1,global_best,0,global_best_00,0.001225,816.566775,816.566775,1,6,159.481119,51.509852,31.951932
20260824_115654,S3B,1,global_best,0,global_best_00,0.001225,816.566775,816.566775,1,7,34.439789,26.103134,0.000000
20260824_115654,S3B,1,global_best,0,global_best_00,0.001225,816.566775,816.566775,1,8,26.558390,27.172995,28.992839
