training_started_at,segment,epoch,role,rank,candidate_id,fitness,objective_j,distance_mm,valid,control_point_index,x_mm,y_mm,z_mm
20260824_115654,S1B,1,firehawk,3,firehawk_03,0.001123,890.196753,890.196753,1,1,371.021046,115.439663,46.224795
20260824_115654,S1B,1,firehawk,3,firehawk_03,0.001123,890.196753,890.196753,1,2,371.106433,122.197998,13.041316
20260824_115654,S1B,1,firehawk,3,firehawk_03,0.001123,890.196753,890.196753,1,3,398.087627,98.867240,12.686656
20260824_115654,S1B,1,firehawk,3,firehawk_03,0.001123,890.196753,890.196753,1,4,286.993141,66.191921,0.000000
20260824_115654,S1B,1,firehawk,3,firehawk_03,0.001123,890.196753,890.196753,1,5,225.930447,17.978157,0.000000
20260824_115654,S1B,1,firehawk,3,firehawk_03,0.001123,890.196753,890.196753,1,6,136.092584,19.344234,11.862446
20260824_115654,S1B,1,firehawk,3,firehawk_03,0.001123,890.196753,890.196753,1,7,62.408757,0.000000,18.674293
20260824_115654,S1B,1,firehawk,3,firehawk_03,0.001123,890.196753,890.196753,1,8,0.000000,0.000000,39.485038
20260824_115654,S1B,1,firehawk,4,firehawk_04,0.000982,1018.681736,1018.681736,1,1,343.392483,68.864433,0.000000
20260824_115654,S1B,1,firehawk,4,firehawk_04,0.000982,1018.681736,1018.681736,1,2,379.819153,98.949194,0.000000
20260824_115654,S1B,1,firehawk,4,firehawk_04,0.000982,1018.681736,1018.681736,1,3,383.357702,132.587558,0.000000
20260824_115654,S1B,1,firehawk,4,firehawk_04,0.000982,1018.681736,1018.681736,1,4,330.449371,65.556444,28.853040
20260824_115654,S1B,1,firehawk,4,firehawk_04,0.000982,1018.681736,1018.681736,1,5,207.735753,70.533423,38.364568
20260824_115654,S1B,1,firehawk,4,firehawk_04,0.000982,1018.681736,1018.681736,1,6,127.219876,49.292819,0.000000
20260824_115654,S1B,1,firehawk,4,firehawk_04,0.000982,1018.681736,1018.681736,1,7,65.782481,28.774888,0.000000
20260824_115654,S1B,1,firehawk,4,firehawk_04,0.000982,1018.681736,1018.681736,1,8,0.000000,31.535822,30.986866
20260824_115654,S1B,1,firehawk,5,firehawk_05,0.000974,1026.189792,1026.189792,1,1,378.215707,106.528204,26.189124
20260824_115654,S1B,1,firehawk,5,firehawk_05,0.000974,1026.189792,1026.189792,1,2,387.765708,85.676495,44.328397
20260824_115654,S1B,1,firehawk,5,firehawk_05,0.000974,1026.189792,1026.189792,1,3,393.016077,56.425872,0.684031
20260824_115654,S1B,1,firehawk,5,firehawk_05,0.000974,1026.189792,1026.189792,1,4,280.334760,52.239592,0.000000
20260824_115654,S1B,1,firehawk,5,firehawk_05,0.000974,1026.189792,1026.189792,1,5,226.392277,36.327284,0.000000
20260824_115654,S1B,1,firehawk,5,firehawk_05,0.000974,1026.189792,1026.189792,1,6,97.846513,25.560819,0.000000
20260824_115654,S1B,1,firehawk,5,firehawk_05,0.000974,1026.189792,1026.189792,1,7,28.769854,5.932083,0.000000
20260824_115654,S1B,1,firehawk,5,firehawk_05,0.000974,1026.189792,1026.189792,1,8,0.000000,0.000000,9.562614
20260824_115654,S1B,1,firehawk,6,firehawk_06,0.000969,1031.890103,1031.890103,1,1,390.503067,124.760476,34.194787
20260824_115654,S1B,1,firehawk,6,firehawk_06,0.000969,1031.890103,1031.890103,1,2,347.481961,94.421073,0.000000
20260824_115654,S1B,1,firehawk,6,firehawk_06,0.000969,1031.890103,1031.890103,1,3,341.509174,112.884791,8.972560
20260824_115654,S1B,1,firehawk,6,firehawk_06,0.000969,1031.890103,1031.890103,1,4,265.472607,93.230328,0.000000
20260824_115654,S1B,1,firehawk,6,firehawk_06,0.000969,1031.890103,1031.890103,1,5,238.862323,57.930427,0.000000
20260824_115654,S1B,1,firehawk,6,firehawk_06,0.000969,1031.890103,1031.890103,1,6,130.981328,39.079485,24.817433
20260824_115654,S1B,1,firehawk,6,firehawk_06,0.000969,1031.890103,1031.890103,1,7,40.999575,42.078831,0.000000
20260824_115654,S1B,1,firehawk,6,firehawk_06,0.000969,1031.890103,1031.890103,1,8,5.321390,0.000000,0.000000
20260824_115654,S1B,1,prey,7,prey_07,0.000963,1038.872467,1038.872467,1,1,396.470514,123.511116,7.155729
20260824_115654,S1B,1,prey,7,prey_07,0.000963,1038.872467,1038.872467,1,2,385.935281,126.108761,0.000000
20260824_115654,S1B,1,prey,7,prey_07,0.000963,1038.872467,1038.872467,1,3,357.726866,54.543215,0.000000
20260824_115654,S1B,1,prey,7,prey_07,0.000963,1038.872467,1038.872467,1,4,324.918564,71.812498,0.000000
20260824_115654,S1B,1,prey,7,prey_07,0.000963,1038.872467,1038.872467,1,5,258.254693,73.625844,17.593297
20260824_115654,S1B,1,prey,7,prey_07,0.000963,1038.872467,1038.872467,1,6,150.217115,65.862982,23.628421
20260824_115654,S1B,1,prey,7,prey_07,0.000963,1038.872467,1038.872467,1,7,92.967886,42.651723,0.000000
20260824_115654,S1B,1,prey,7,prey_07,0.000963,1038.872467,1038.872467,1,8,7.569954,31.213827,0.000000
20260824_115654,S1B,1,prey,8,prey_08,0.000923,1083.715148,1083.715148,1,1,325.544124,97.701958,17.105551
20260824_115654,S1B,1,prey,8,prey_08,0.000923,1083.715148,1083.715148,1,2,331.020952,96.372507,0.000000
20260824_115654,S1B,1,prey,8,prey_08,0.000923,1083.715148,1083.715148,1,3,369.618124,78.690930,0.000000
20260824_115654,S1B,1,prey,8,prey_08,0.000923,1083.715148,1083.715148,1,4,325.497727,53.151882,12.319617
20260824_115654,S1B,1,prey,8,prey_08,0.000923,1083.715148,1083.715148,1,5,224.617056,52.355873,1.458520
20260824_115654,S1B,1,prey,8,prey_08,0.000923,1083.715148,1083.715148,1,6,157.846166,47.914555,9.192190
20260824_115654,S1B,1,prey,8,prey_08,0.000923,1083.715148,1083.715148,1,7,37.826242,0.000000,33.072905
20260824_115654,S1B,1,prey,8,prey_08,0.000923,1083.715148,1083.715148,1,8,39.557876,0.000000,10.749797
20260824_115654,S1B,1,prey,9,prey_09,0.000880,1136.165948,1136.165948,1,1,345.711437,58.512604,0.000000
20260824_115654,S1B,1,prey,9,prey_09,0.000880,1136.165948,1136.165948,1,2,371.441354,110.510601,0.000000
20260824_115654,S1B,1,prey,9,prey_09,0.000880,1136.165948,1136.165948,1,3,413.375617,97.528319,0.000000
20260824_115654,S1B,1,prey,9,prey_09,0.000880,1136.165948,1136.165948,1,4,342.013756,91.829208,25.884682
20260824_115654,S1B,1,prey,9,prey_09,0.000880,1136.165948,1136.165948,1,5,246.729831,102.315744,1.889430
20260824_115654,S1B,1,prey,9,prey_09,0.000880,1136.165948,1136.165948,1,6,124.364902,59.161156,0.000000
20260824_115654,S1B,1,prey,9,prey_09,0.000880,1136.165948,1136.165948,1,7,57.087174,51.972373,6.101719
20260824_115654,S1B,1,prey,9,prey_09,0.000880,1136.165948,1136.165948,1,8,0.000000,0.000000,19.049900
20260824_115654,S1B,1,prey,10,prey_10,0.000878,1138.857832,1138.857832,1,1,330.301119,70.685624,0.000000
20260824_115654,S1B,1,prey,10,prey_10,0.000878,1138.857832,1138.857832,1,2,354.349670,78.543193,18.811340
20260824_115654,S1B,1,prey,10,prey_10,0.000878,1138.857832,1138.857832,1,3,395.099727,117.277795,0.000000
20260824_115654,S1B,1,prey,10,prey_10,0.000878,1138.857832,1138.857832,1,4,257.102121,74.902642,0.000000
20260824_115654,S1B,1,prey,10,prey_10,0.000878,1138.857832,1138.857832,1,5,187.897862,78.610683,11.320539
20260824_115654,S1B,1,prey,10,prey_10,0.000878,1138.857832,1138.857832,1,6,143.626337,64.846780,0.000000
20260824_115654,S1B,1,prey,10,prey_10,0.000878,1138.857832,1138.857832,1,7,23.397744,0.000000,23.807806
20260824_115654,S1B,1,prey,10,prey_10,0.000878,1138.857832,1138.857832,1,8,0.000000,0.000000,13.746305
20260824_115654,S1B,1,prey,11,prey_11,0.000877,1139.981069,1139.981069,1,1,369.414142,76.331952,0.000000
20260824_115654,S1B,1,prey,11,prey_11,0.000877,1139.981069,1139.981069,1,2,392.709059,69.948898,0.000000
20260824_115654,S1B,1,prey,11,prey_11,0.000877,1139.981069,1139.981069,1,3,355.681752,132.591671,0.000000
20260824_115654,S1B,1,prey,11,prey_11,0.000877,1139.981069,1139.981069,1,4,314.508969,111.454116,0.000000
20260824_115654,S1B,1,prey,11,prey_11,0.000877,1139.981069,1139.981069,1,5,232.286849,59.223883,0.000000
20260824_115654,S1B,1,prey,11,prey_11,0.000877,1139.981069,1139.981069,1,6,134.611413,37.643521,0.000000
20260824_115654,S1B,1,prey,11,prey_11,0.000877,1139.981069,1139.981069,1,7,25.571839,15.174678,9.503526
20260824_115654,S1B,1,prey,11,prey_11,0.000877,1139.981069,1139.981069,1,8,0.000000,0.000000,20.742328
20260824_115654,S1B,1,prey,12,prey_12,0.000875,1142.259212,1142.259212,1,1,408.765405,74.687973,12.608912
20260824_115654,S1B,1,prey,12,prey_12,0.000875,1142.259212,1142.259212,1,2,338.365989,97.722216,15.682514
20260824_115654,S1B,1,prey,12,prey_12,0.000875,1142.259212,1142.259212,1,3,368.975582,84.168683,44.765458
20260824_115654,S1B,1,prey,12,prey_12,0.000875,1142.259212,1142.259212,1,4,298.942183,45.395744,32.961256
20260824_115654,S1B,1,prey,12,prey_12,0.000875,1142.259212,1142.259212,1,5,233.384975,71.610899,19.477941
20260824_115654,S1B,1,prey,12,prey_12,0.000875,1142.259212,1142.259212,1,6,170.402354,18.655146,26.445589
20260824_115654,S1B,1,prey,12,prey_12,0.000875,1142.259212,1142.259212,1,7,31.390081,37.884710,17.359885
20260824_115654,S1B,1,prey,12,prey_12,0.000875,1142.259212,1142.259212,1,8,15.028333,29.520015,18.032782
20260824_115654,S1B,1,prey,13,prey_13,0.000825,1212.452704,1212.452704,1,1,334.703259,82.140066,29.874325
20260824_115654,S1B,1,prey,13,prey_13,0.000825,1212.452704,1212.452704,1,2,382.083109,76.625113,23.066932
20260824_115654,S1B,1,prey,13,prey_13,0.000825,1212.452704,1212.452704,1,3,369.205112,138.286681,0.000000
20260824_115654,S1B,1,prey,13,prey_13,0.000825,1212.452704,1212.452704,1,4,315.179788,83.202586,0.000000
20260824_115654,S1B,1,prey,13,prey_13,0.000825,1212.452704,1212.452704,1,5,228.260436,40.732706,13.608648
20260824_115654,S1B,1,prey,13,prey_13,0.000825,1212.452704,1212.452704,1,6,101.502553,59.934583,4.919758
20260824_115654,S1B,1,prey,13,prey_13,0.000825,1212.452704,1212.452704,1,7,58.180633,0.000000,0.000000
20260824_115654,S1B,1,prey,13,prey_13,0.000825,1212.452704,1212.452704,1,8,22.364298,19.684605,0.000000
20260824_115654,S1B,1,prey,14,prey_14,0.000796,1255.713455,1255.713455,1,1,323.759820,116.551329,0.000000
20260824_115654,S1B,1,prey,14,prey_14,0.000796,1255.713455,1255.713455,1,2,399.155697,78.470433,0.559188
20260824_115654,S1B,1,prey,14,prey_14,0.000796,1255.713455,1255.713455,1,3,353.954515,70.217272,31.755964
20260824_115654,S1B,1,prey,14,prey_14,0.000796,1255.713455,1255.713455,1,4,338.410655,113.670282,0.627148
20260824_115654,S1B,1,prey,14,prey_14,0.000796,1255.713455,1255.713455,1,5,205.661372,72.611360,0.000000
20260824_115654,S1B,1,prey,14,prey_14,0.000796,1255.713455,1255.713455,1,6,127.273283,4.997699,0.000000
20260824_115654,S1B,1,prey,14,prey_14,0.000796,1255.713455,1255.713455,1,7,68.640832,40.532525,24.018841
20260824_115654,S1B,1,prey,14,prey_14,0.000796,1255.713455,1255.713455,1,8,0.000000,0.000000,19.446964
20260824_115654,S1B,1,prey,15,prey_15,0.000792,1262.258581,1262.258581,1,1,391.543328,83.467559,0.000000
20260824_115654,S1B,1,prey,15,prey_15,0.000792,1262.258581,1262.258581,1,2,352.780993,78.048382,21.925841
20260824_115654,S1B,1,prey,15,prey_15,0.000792,1262.258581,1262.258581,1,3,403.515914,123.174485,14.221432
20260824_115654,S1B,1,prey,15,prey_15,0.000792,1262.258581,1262.258581,1,4,275.570006,63.654233,22.487664
20260824_115654,S1B,1,prey,15,prey_15,0.000792,1262.258581,1262.258581,1,5,196.225861,42.809436,0.000000
20260824_115654,S1B,1,prey,15,prey_15,0.000792,1262.258581,1262.258581,1,6,176.340176,33.395619,32.159513
20260824_115654,S1B,1,prey,15,prey_15,0.000792,1262.258581,1262.258581,1,7,82.079903,8.248047,0.000000
20260824_115654,S1B,1,prey,15,prey_15,0.000792,1262.258581,1262.258581,1,8,0.000000,0.000000,0.000000
20260824_115654,S1B,1,prey,16,prey_16,0.000778,1285.627730,1285.627730,1,1,396.144815,128.057358,0.000000
20260824_115654,S1B,1,prey,16,prey_16,0.000778,1285.627730,1285.627730,1,2,348.408536,137.751347,0.000000
20260824_115654,S1B,1,prey,16,prey_16,0.000778,1285.627730,1285.627730,1,3,377.197544,102.321562,0.000000
20260824_115654,S1B,1,prey,16,prey_16,0.000778,1285.627730,1285.627730,1,4,329.397434,103.115469,0.000000
20260824_115654,S1B,1,prey,16,prey_16,0.000778,1285.627730,1285.627730,1,5,260.370099,66.559938,16.730441
20260824_115654,S1B,1,prey,16,prey_16,0.000778,1285.627730,1285.627730,1,6,139.787990,37.924645,0.000000
20260824_115654,S1B,1,prey,16,prey_16,0.000778,1285.627730,1285.627730,1,7,54.989037,3.495647,0.000000
20260824_115654,S1B,1,prey,16,prey_16,0.000778,1285.627730,1285.627730,1,8,0.000000,39.574691,0.000000
20260824_115654,S1B,1,prey,17,prey_17,0.000775,1289.703672,1289.703672,1,1,372.248583,137.542828,0.000000
20260824_115654,S1B,1,prey,17,prey_17,0.000775,1289.703672,1289.703672,1,2,380.798745,116.209401,0.000000
20260824_115654,S1B,1,prey,17,prey_17,0.000775,1289.703672,1289.703672,1,3,359.660527,132.703594,17.347272
20260824_115654,S1B,1,prey,17,prey_17,0.000775,1289.703672,1289.703672,1,4,296.591514,51.342529,22.666048
20260824_115654,S1B,1,prey,17,prey_17,0.000775,1289.703672,1289.703672,1,5,212.686918,70.740906,23.744902
20260824_115654,S1B,1,prey,17,prey_17,0.000775,1289.703672,1289.703672,1,6,106.526546,49.055646,0.000000
20260824_115654,S1B,1,prey,17,prey_17,0.000775,1289.703672,1289.703672,1,7,58.950420,0.000000,0.000000
20260824_115654,S1B,1,prey,17,prey_17,0.000775,1289.703672,1289.703672,1,8,8.717370,0.000000,13.312410
20260824_115654,S1B,1,prey,18,prey_18,0.000760,1315.064276,1315.064276,1,1,380.276351,114.870203,5.617220
20260824_115654,S1B,1,prey,18,prey_18,0.000760,1315.064276,1315.064276,1,2,363.238819,107.388711,0.000000
20260824_115654,S1B,1,prey,18,prey_18,0.000760,1315.064276,1315.064276,1,3,387.556088,85.523841,0.000000
20260824_115654,S1B,1,prey,18,prey_18,0.000760,1315.064276,1315.064276,1,4,274.845096,82.644337,0.000000
20260824_115654,S1B,1,prey,18,prey_18,0.000760,1315.064276,1315.064276,1,5,220.295541,45.382037,26.326917
20260824_115654,S1B,1,prey,18,prey_18,0.000760,1315.064276,1315.064276,1,6,112.685055,0.573330,12.934715
20260824_115654,S1B,1,prey,18,prey_18,0.000760,1315.064276,1315.064276,1,7,64.008436,22.807308,46.402615
20260824_115654,S1B,1,prey,18,prey_18,0.000760,1315.064276,1315.064276,1,8,19.170705,18.241749,7.693657
20260824_115654,S1B,1,prey,19,prey_19,0.000754,1327.057383,1327.057383,1,1,364.179614,104.752743,0.000000
20260824_115654,S1B,1,prey,19,prey_19,0.000754,1327.057383,1327.057383,1,2,372.737666,84.847038,0.000000
20260824_115654,S1B,1,prey,19,prey_19,0.000754,1327.057383,1327.057383,1,3,348.355844,107.487467,1.156474
20260824_115654,S1B,1,prey,19,prey_19,0.000754,1327.057383,1327.057383,1,4,281.945049,54.260043,0.000000
20260824_115654,S1B,1,prey,19,prey_19,0.000754,1327.057383,1327.057383,1,5,200.515986,80.310276,0.000000
20260824_115654,S1B,1,prey,19,prey_19,0.000754,1327.057383,1327.057383,1,6,102.238443,65.639131,0.000000
20260824_115654,S1B,1,prey,19,prey_19,0.000754,1327.057383,1327.057383,1,7,54.529943,30.132794,23.948071
20260824_115654,S1B,1,prey,19,prey_19,0.000754,1327.057383,1327.057383,1,8,17.949837,0.000000,0.000000
20260824_115654,S1B,1,prey,20,prey_20,0.000109,9182.151861,9182.151861,1,1,372.140888,101.751363,14.904519
20260824_115654,S1B,1,prey,20,prey_20,0.000109,9182.151861,9182.151861,1,2,335.603710,119.680644,6.786184
20260824_115654,S1B,1,prey,20,prey_20,0.000109,9182.151861,9182.151861,1,3,345.636702,104.512941,6.164040
20260824_115654,S1B,1,prey,20,prey_20,0.000109,9182.151861,9182.151861,1,4,317.628336,90.678552,0.000000
20260824_115654,S1B,1,prey,20,prey_20,0.000109,9182.151861,9182.151861,1,5,226.715281,61.359305,8.045869
20260824_115654,S1B,1,prey,20,prey_20,0.000109,9182.151861,9182.151861,1,6,142.460847,23.836496,0.000000
20260824_115654,S1B,1,prey,20,prey_20,0.000109,9182.151861,9182.151861,1,7,59.447878,4.017690,11.948653
20260824_115654,S1B,1,prey,20,prey_20,0.000109,9182.151861,9182.151861,1,8,21.948553,0.000000,37.689912
20260824_115654,S1B,1,global_best,0,global_best_00,0.001184,844.506424,844.506424,1,1,370.000000,100.000000,0.000000
20260824_115654,S1B,1,global_best,0,global_best_00,0.001184,844.506424,844.506424,1,2,370.000000,100.000000,0.000000
20260824_115654,S1B,1,global_best,0,global_best_00,0.001184,844.506424,844.506424,1,3,370.000000,100.000000,0.000000
20260824_115654,S1B,1,global_best,0,global_best_00,0.001184,844.506424,844.506424,1,4,302.979531,81.886360,0.000000
20260824_115654,S1B,1,global_best,0,global_best_00,0.001184,844.506424,844.506424,1,5,221.108632,59.759090,0.000000
20260824_115654,S1B,1,global_best,0,global_best_00,0.001184,844.506424,844.506424,1,6,139.237734,37.631820,0.000000
20260824_115654,S1B,1,global_best,0,global_best_00,0.001184,844.506424,844.506424,1,7,57.366835,15.504550,0.000000
20260824_115654,S1B,1,global_best,0,global_best_00,0.001184,844.506424,844.506424,1,8,0.000000,0.000000,0.000000
